pod_id,submit_time,duration,milli_cpu,milli_gpu,gpu_number,gpu_type,user
bursty_arrivals_00000081,44.56816205365188,18.43825468631128,3000,1000,1,H100,user_0181
bursty_arrivals_00000082,45.83562930731284,508.9083753888196,7000,0,0,,user_0009
bursty_arrivals_00000083,46.59347220108964,1371.7640250287309,5000,4000,4,T4,user_0175
bursty_arrivals_00000084,47.22013274239751,95.1224203113908,4000,1000,1,T4,user_0163
bursty_arrivals_00000085,48.01548876317751,209.89053685499567,3000,4000,4,H100,user_0162
bursty_arrivals_00000086,48.23839416484959,10.92782867913469,5000,4000,4,A100,user_0082
bursty_arrivals_00000087,48.86596086182549,265.41124884431764,3000,0,0,,user_0103
bursty_arrivals_00000088,48.92673137108502,40.41572381707782,8000,0,0,,user_0073
bursty_arrivals_00000089,48.95568147460173,241.28736190822315,14000,2000,2,V100,user_0050
bursty_arrivals_00000090,49.48594599723023,20.171255215349014,7000,0,0,,user_0175
bursty_arrivals_00000091,49.651961797194566,392.9095390489796,6000,0,0,,user_0101
bursty_arrivals_00000092,50.15923744424116,779.2585974612356,3000,1000,1,V100,user_0144
bursty_arrivals_00000093,50.20989724132775,59.976859982810495,15000,0,0,,user_0020
bursty_arrivals_00000094,50.366201807314894,36.46085150216516,2000,1000,1,A100,user_0157
bursty_arrivals_00000095,52.28409225820173,8.950045747323054,3000,2000,2,H100,user_0131
bursty_arrivals_00000096,53.339449007231295,124.56244454923662,5000,1000,1,V100,user_0199
bursty_arrivals_00000097,53.55543097577915,79.7307424879009,3000,4000,4,H100,user_0026
bursty_arrivals_00000098,53.75572391949037,20.458082534555466,7000,4000,4,H100,user_0108
bursty_arrivals_00000099,53.90602103731439,345.81835756419537,7000,0,0,,user_0102
bursty_arrivals_00000100,53.98804565519848,96.04767766562284,5000,1000,1,T4,user_0107
bursty_arrivals_00000101,54.15878165581504,39.7304174303547,10000,1000,1,T4,user_0010
bursty_arrivals_00000102,54.614576370478936,82.83589935401953,2000,1000,1,T4,user_0094
bursty_arrivals_00000103,54.78810801294179,832.8781832819102,2000,4000,4,A100,user_0059
bursty_arrivals_00000104,55.30420398836299,427.9327799728943,5000,1000,1,A100,user_0123
bursty_arrivals_00000105,55.31674073442608,151.13224103996032,3000,0,0,,user_0046
bursty_arrivals_00000106,55.54095915082995,437.8807064418476,12000,0,0,,user_0087
bursty_arrivals_00000107,55.55136038813044,35.25466091544718,4000,1000,1,H100,user_0124
bursty_arrivals_00000108,56.04978486042578,190.28858987806927,5000,1000,1,T4,user_0012
bursty_arrivals_00000109,57.3310079940065,224.0147037408027,2000,0,0,,user_0157
bursty_arrivals_00000110,57.40243754380112,93.38491480765192,4000,1000,1,H100,user_0143
bursty_arrivals_00000111,57.43394563606894,337.2964877422204,4000,0,0,,user_0011
bursty_arrivals_00000112,57.4783132186045,60.20968264153158,9000,0,0,,user_0012
bursty_arrivals_00000113,58.0887633021502,374.88863235117526,3000,0,0,,user_0170
bursty_arrivals_00000114,58.3559305712278,397.9676860072897,3000,1000,1,V100,user_0056
bursty_arrivals_00000115,58.38807376162564,3.375044706860457,3000,0,0,,user_0172
bursty_arrivals_00000116,58.96105245855997,986.4725087154848,3000,1000,1,T4,user_0099
bursty_arrivals_00000117,59.16595717350516,2.891562753537099,6000,2000,2,H100,user_0068
bursty_arrivals_00000118,60.50491463641959,75.94067724243058,10000,1000,1,V100,user_0054
bursty_arrivals_00000119,60.96747217948393,780.1848828282681,2000,0,0,,user_0131
bursty_arrivals_00000120,61.22158696567361,115.89980833709988,2000,1000,1,A100,user_0021
bursty_arrivals_00000121,61.427728395201946,23.016146780016022,5000,1000,1,A100,user_0080
bursty_arrivals_00000122,61.57690354499713,38.738781335396126,4000,4000,4,A100,user_0069
bursty_arrivals_00000123,62.56875972063666,781.915091452522,6000,0,0,,user_0030
bursty_arrivals_00000124,62.980154578916114,12.289056021697828,9000,8000,8,H100,user_0070
bursty_arrivals_00000125,63.878256546543625,904.0904328136407,4000,0,0,,user_0105
bursty_arrivals_00000126,63.933431306942175,168.07783443695695,5000,0,0,,user_0135
bursty_arrivals_00000127,63.94957989375319,33.73288156851426,4000,0,0,,user_0017
bursty_arrivals_00000128,63.98147220179674,79.55946688063496,4000,0,0,,user_0174
bursty_arrivals_00000129,64.86027851082554,43.13490960678395,5000,1000,1,T4,user_0175
bursty_arrivals_00000130,65.15384737289078,622.1988331834252,3000,1000,1,T4,user_0138
bursty_arrivals_00000131,65.45628576705629,514.4168978025831,2000,2000,2,T4,user_0184
bursty_arrivals_00000132,65.58939906861231,16.215609870047846,6000,2000,2,V100,user_0085
bursty_arrivals_00000133,66.07217684586303,102.56498992719068,19000,0,0,,user_0164
bursty_arrivals_00000134,66.42136801187547,53.57885552271614,5000,4000,4,A100,user_0145
bursty_arrivals_00000135,66.58525597525744,1142.44839697009,8000,1000,1,A100,user_0112
bursty_arrivals_00000136,67.11175665329209,27.056734911644945,3000,1000,1,H100,user_0035
bursty_arrivals_00000137,67.29961022870516,1777.4541478049696,6000,1000,1,H100,user_0111
bursty_arrivals_00000138,67.59488077249485,173.3591501461941,3000,0,0,,user_0180
bursty_arrivals_00000139,67.61564948540968,35.204161187270266,3000,0,0,,user_0196
bursty_arrivals_00000140,67.62785729728566,69.64778085797117,5000,0,0,,user_0089
bursty_arrivals_00000141,68.11723221281044,58.437065274397135,10000,1000,1,H100,user_0049
bursty_arrivals_00000142,68.20964364988937,30.065646910108,9000,1000,1,V100,user_0149
bursty_arrivals_00000143,68.39084507264496,207.92724058400324,3000,8000,8,A100,user_0015
bursty_arrivals_00000144,69.20491563838962,32.0958729191173,2000,2000,2,A100,user_0030
bursty_arrivals_00000145,69.48627206304556,8.66307732685334,3000,4000,4,A100,user_0112
bursty_arrivals_00000146,69.57166577083221,106.09763568527454,6000,1000,1,A100,user_0198
bursty_arrivals_00000147,69.63162939273806,14.45345687436742,3000,4000,4,V100,user_0065
bursty_arrivals_00000148,69.89226191595324,62.66010065470954,3000,2000,2,T4,user_0088
bursty_arrivals_00000149,69.94879925830163,50.22279692302801,5000,1000,1,H100,user_0064
bursty_arrivals_00000150,70.17253661091857,52.97598475466786,2000,1000,1,T4,user_0088
bursty_arrivals_00000151,70.31763909152474,3125.6157451404097,4000,1000,1,A100,user_0001
bursty_arrivals_00000152,70.7235974471218,196.8933078105401,4000,2000,2,T4,user_0118
bursty_arrivals_00000153,70.94403193559042,257.4787827893888,9000,4000,4,V100,user_0119
bursty_arrivals_00000154,71.145464466664,14.987997954336612,2000,4000,4,A100,user_0063
bursty_arrivals_00000155,71.76056443954465,71.979354285277,5000,0,0,,user_0052
bursty_arrivals_00000156,71.83184971625417,246.7157450156805,3000,0,0,,user_0152
bursty_arrivals_00000157,72.6243834286578,42.694248052218185,5000,0,0,,user_0037
bursty_arrivals_00000158,72.99459603855237,660.3359124913845,6000,0,0,,user_0009
bursty_arrivals_00000159,74.08204159544225,33.24958230605837,2000,4000,4,H100,user_0008
bursty_arrivals_00000160,74.52348160920448,121.09000050057254,3000,4000,4,T4,user_0176
bursty_arrivals_00000161,74.5962586600916,79.22986502463294,4000,2000,2,A100,user_0072
bursty_arrivals_00000162,74.82899992521664,229.48682958004616,2000,0,0,,user_0020
bursty_arrivals_00000163,74.88183865756942,73.36262465884454,6000,4000,4,T4,user_0175
bursty_arrivals_00000164,75.46511985048983,123.77414712233777,9000,0,0,,user_0029
bursty_arrivals_00000165,75.66818212273061,130.02484564288852,6000,1000,1,T4,user_0067
bursty_arrivals_00000166,75.82152054033047,64.25175623894071,8000,1000,1,V100,user_0004
bursty_arrivals_00000167,75.95605335153783,361.9445788056407,6000,1000,1,V100,user_0135
bursty_arrivals_00000168,76.98833941883878,254.93812252448416,6000,8000,8,A100,user_0139
bursty_arrivals_00000169,77.93727098143776,160.2747419408575,4000,1000,1,T4,user_0151
bursty_arrivals_00000170,78.1952395932482,98.73729209349362,7000,8000,8,A100,user_0052
bursty_arrivals_00000171,78.3506827258045,563.5109244942028,6000,0,0,,user_0065
bursty_arrivals_00000172,78.91235395214447,130.07937906310173,10000,4000,4,A100,user_0187
bursty_arrivals_00000173,79.22214373175245,117.65165076094382,4000,0,0,,user_0164
bursty_arrivals_00000174,79.37287777271226,210.85888228228487,7000,0,0,,user_0007
bursty_arrivals_00000175,79.52551531408524,2027.0392051858164,2000,2000,2,V100,user_0138
bursty_arrivals_00000176,79.67356282594866,27.427196367352067,4000,8000,8,V100,user_0162
bursty_arrivals_00000177,79.87977747635863,542.5309825848578,4000,1000,1,H100,user_0111
bursty_arrivals_00000178,80.80678718749193,12.773205439157431,7000,0,0,,user_0127
bursty_arrivals_00000179,80.93073049967556,247.4070853933058,4000,0,0,,user_0000
bursty_arrivals_00000180,80.96345023197026,1705.26009632292,6000,1000,1,V100,user_0006
bursty_arrivals_00000181,81.1927972326253,363.78780104665975,6000,1000,1,A100,user_0007
bursty_arrivals_00000182,82.0620480787915,231.5502449257134,10000,0,0,,user_0031
bursty_arrivals_00000183,82.49609868952984,82.15034416921611,6000,0,0,,user_0198
bursty_arrivals_00000184,82.53694779426701,189.93167769614712,13000,1000,1,H100,user_0126
bursty_arrivals_00000185,82.78658978569676,127.12163445380712,9000,1000,1,H100,user_0156
bursty_arrivals_00000186,82.94888259185733,59.74070316018064,12000,2000,2,V100,user_0059
bursty_arrivals_00000187,83.98621623040574,120.48936055466216,3000,0,0,,user_0187
bursty_arrivals_00000188,84.56851867585073,240.85814394265884,1000,0,0,,user_0039
bursty_arrivals_00000189,84.63688171551568,61.34289654495876,8000,8000,8,V100,user_0180
bursty_arrivals_00000190,84.67091544183333,58.05402977924732,6000,0,0,,user_0006
bursty_arrivals_00000191,84.72304494840017,26.67642983349995,8000,0,0,,user_0004
bursty_arrivals_00000192,85.05365159282906,316.5261549340879,5000,8000,8,H100,user_0015
bursty_arrivals_00000193,85.40536448761502,394.28841043549625,1000,0,0,,user_0158
bursty_arrivals_00000194,86.7472750573238,252.5139030563593,6000,1000,1,V100,user_0051
bursty_arrivals_00000195,87.5889716398364,716.1964723194463,4000,1000,1,T4,user_0090
bursty_arrivals_00000196,87.58959443725425,205.88336261614552,5000,0,0,,user_0094
bursty_arrivals_00000197,88.39683197260659,317.10494935304894,4000,1000,1,A100,user_0157
bursty_arrivals_00000198,88.51919666087328,279.77246904355235,5000,0,0,,user_0069
bursty_arrivals_00000199,88.56994368708216,159.61091773084345,2000,1000,1,A100,user_0001
bursty_arrivals_00000200,88.73326898740606,85.66553799220215,4000,1000,1,V100,user_0077
bursty_arrivals_00000201,88.80175935290593,4233.245112620049,3000,4000,4,V100,user_0057
bursty_arrivals_00000202,88.8662090719296,95.77881644078064,5000,1000,1,A100,user_0146
bursty_arrivals_00000203,88.9546426850191,70.77799516091328,5000,0,0,,user_0150
bursty_arrivals_00000204,89.56898409175679,336.6030028559193,7000,0,0,,user_0018
bursty_arrivals_00000205,91.02159933545528,259.860507075738,5000,1000,1,H100,user_0158
bursty_arrivals_00000206,92.2662324751999,25.06983357578081,2000,1000,1,A100,user_0014
bursty_arrivals_00000207,92.74945520386127,896.0095286814745,4000,2000,2,H100,user_0123
bursty_arrivals_00000208,93.08119503646044,159.0110781859803,4000,0,0,,user_0077
bursty_arrivals_00000209,93.30548443045888,37.815031935997446,7000,0,0,,user_0060
bursty_arrivals_00000210,93.84583542559922,984.3399284654369,6000,1000,1,T4,user_0096
bursty_arrivals_00000211,95.95865460721797,441.9893146795738,10000,0,0,,user_0062
bursty_arrivals_00000212,96.199989545732,30.49233700367044,2000,1000,1,H100,user_0158
bursty_arrivals_00000213,96.44048571508398,2273.320180852148,6000,0,0,,user_0193
bursty_arrivals_00000214,96.7152881008654,463.2957488998714,2000,0,0,,user_0163
bursty_arrivals_00000215,96.78663722426994,179.13483949215626,2000,0,0,,user_0087
bursty_arrivals_00000216,96.86805536348892,1742.3774247750964,4000,0,0,,user_0100
bursty_arrivals_00000217,97.23137075632044,227.8560578392954,4000,0,0,,user_0089
bursty_arrivals_00000218,97.65252075465804,174.64576421563157,2000,0,0,,user_0158
bursty_arrivals_00000219,98.21444489394788,71.33785448432138,6000,0,0,,user_0110
bursty_arrivals_00000220,98.35411794348104,415.2978335708787,4000,4000,4,A100,user_0093
bursty_arrivals_00000221,98.8248585105368,357.60376664724066,4000,0,0,,user_0081
bursty_arrivals_00000222,99.25714706621068,185.57105726189596,3000,1000,1,T4,user_0075
bursty_arrivals_00000223,99.4089963974567,59.40375638871183,6000,0,0,,user_0110
bursty_arrivals_00000224,100.00240432646656,218.5510326382226,8000,1000,1,V100,user_0137
bursty_arrivals_00000225,100.36011803375284,164.60991712286358,3000,8000,8,A100,user_0086
bursty_arrivals_00000226,100.37717791745412,27.6919839146017,5000,0,0,,user_0161
bursty_arrivals_00000227,100.4842460199784,22.83676177974014,2000,0,0,,user_0165
bursty_arrivals_00000228,102.14035635400984,405.55854733157497,2000,1000,1,T4,user_0085
bursty_arrivals_00000229,102.93517015958535,4.990515336473153,3000,1000,1,T4,user_0181
bursty_arrivals_00000230,103.46475717492648,243.2743414038116,8000,2000,2,V100,user_0034
bursty_arrivals_00000231,103.47885027385212,92.3015059392973,7000,1000,1,V100,user_0186
bursty_arrivals_00000232,103.77041933884578,1166.6487263017016,9000,4000,4,H100,user_0058
bursty_arrivals_00000233,104.22011764177856,90.31392156108905,3000,0,0,,user_0112
bursty_arrivals_00000234,105.224294523399,463.748295518327,8000,0,0,,user_0056
bursty_arrivals_00000235,105.32666569051251,103.53938816072365,2000,1000,1,V100,user_0088
bursty_arrivals_00000236,105.81496438184156,213.58772799029947,5000,0,0,,user_0068
bursty_arrivals_00000237,106.13470806304326,517.6511436900594,7000,1000,1,H100,user_0141
bursty_arrivals_00000238,106.55306243773684,94.35207044929396,7000,1000,1,V100,user_0016
bursty_arrivals_00000239,106.9478738970036,748.8843352081144,3000,2000,2,V100,user_0167
bursty_arrivals_00000240,109.09961999981266,44.58572644015029,7000,0,0,,user_0180
bursty_arrivals_00000241,109.7841832288834,276.12282243915143,7000,2000,2,T4,user_0112
bursty_arrivals_00000242,110.03596589547833,674.165883344938,9000,0,0,,user_0109
bursty_arrivals_00000243,110.1288353575562,464.1131588932584,5000,1000,1,A100,user_0139
bursty_arrivals_00000244,110.1918649761543,2771.470985609512,8000,0,0,,user_0039
bursty_arrivals_00000245,111.2002364835434,61.67074871895476,6000,0,0,,user_0149
bursty_arrivals_00000246,111.3574926749317,25.98214603522936,5000,1000,1,A100,user_0043
bursty_arrivals_00000247,111.60608071749084,44.54578663902301,12000,0,0,,user_0135
bursty_arrivals_00000248,112.52568043383542,464.3804709523885,2000,0,0,,user_0061
bursty_arrivals_00000249,113.3396746427774,368.6034985673011,13000,1000,1,T4,user_0149
bursty_arrivals_00000250,114.15859725982747,210.131780655254,5000,4000,4,T4,user_0158
bursty_arrivals_00000251,114.18448786149742,37.18223985529604,2000,1000,1,V100,user_0041
bursty_arrivals_00000252,114.83283772689072,540.2299696754131,4000,8000,8,A100,user_0123
bursty_arrivals_00000253,114.87937795339596,32.24046850182651,3000,1000,1,T4,user_0099
bursty_arrivals_00000254,114.97355201924248,943.4449220349773,2000,1000,1,A100,user_0058
bursty_arrivals_00000255,115.28902013400564,10573.264402711786,2000,1000,1,A100,user_0117
bursty_arrivals_00000256,115.49418126601785,305.7967475042435,7000,1000,1,V100,user_0198
bursty_arrivals_00000257,115.7047795552054,416.0408544382834,2000,8000,8,A100,user_0000
bursty_arrivals_00000258,115.89377938224352,90.39170137166788,5000,1000,1,V100,user_0191
bursty_arrivals_00000259,116.02213245347076,14.308359060862768,6000,1000,1,T4,user_0171
bursty_arrivals_00000260,116.14047871905834,77.38494396619663,10000,0,0,,user_0105
bursty_arrivals_00000261,116.3006402632746,38.78459114329333,8000,4000,4,T4,user_0122
bursty_arrivals_00000262,116.35322885288195,23.63861419266545,2000,1000,1,H100,user_0073
bursty_arrivals_00000263,116.44044961601335,2102.745360414054,5000,0,0,,user_0025
bursty_arrivals_00000264,116.83055413750472,267.7306923147715,2000,1000,1,H100,user_0114
bursty_arrivals_00000265,117.02078953400952,311.60147258194,6000,2000,2,T4,user_0163
bursty_arrivals_00000266,117.06687645370448,117.2647412136486,1000,1000,1,A100,user_0046
bursty_arrivals_00000267,117.14545719132022,142.22371626475962,10000,0,0,,user_0143
bursty_arrivals_00000268,117.89240883049338,715.5655063632954,8000,0,0,,user_0149
bursty_arrivals_00000269,118.05463141644486,173.59484489986858,2000,0,0,,user_0151
bursty_arrivals_00000270,118.09014092832928,386.1755653922981,2000,2000,2,A100,user_0068
bursty_arrivals_00000271,118.80160397220008,137.63484766003864,5000,0,0,,user_0078
bursty_arrivals_00000272,118.8148804844577,111.88843331773374,8000,0,0,,user_0083
bursty_arrivals_00000273,119.17298416828372,24.995795542308898,4000,1000,1,T4,user_0170
bursty_arrivals_00000274,119.52879684463308,11.383923228351517,5000,0,0,,user_0180
bursty_arrivals_00000275,120.11049740238651,125.421803840724,2000,1000,1,V100,user_0082
bursty_arrivals_00000276,121.08271936325951,196.9170972278004,2000,4000,4,T4,user_0193
bursty_arrivals_00000277,121.31372893039313,29.585610844085974,4000,0,0,,user_0114
bursty_arrivals_00000278,122.30678188311944,173.06913280835528,5000,0,0,,user_0077
bursty_arrivals_00000279,122.6653477529438,196.1516580090731,3000,1000,1,A100,user_0000
bursty_arrivals_00000280,123.32264015149758,8.950226094282376,4000,0,0,,user_0122
bursty_arrivals_00000281,123.72002969056928,49.79871247832432,4000,1000,1,T4,user_0128
bursty_arrivals_00000282,124.8630147996259,324.05177747104995,8000,4000,4,T4,user_0193
bursty_arrivals_00000283,124.914837427978,314.88174129341,5000,2000,2,H100,user_0143
bursty_arrivals_00000284,126.77493800540708,35.61421324737311,4000,0,0,,user_0005
bursty_arrivals_00000285,127.4991101303374,227.58132675528847,2000,0,0,,user_0113
bursty_arrivals_00000286,127.52292750080176,776.9288541749895,5000,1000,1,V100,user_0148
bursty_arrivals_00000287,127.54259814994164,548.1254889252735,5000,0,0,,user_0099
bursty_arrivals_00000288,128.55327177955263,158.765157814915,5000,0,0,,user_0085
bursty_arrivals_00000289,128.73492734992527,93.63106455586704,6000,4000,4,A100,user_0161
bursty_arrivals_00000290,128.83878580414668,74.52715050466587,12000,1000,1,V100,user_0122
bursty_arrivals_00000291,128.95562739734092,353.1683801454392,3000,1000,1,V100,user_0136
bursty_arrivals_00000292,129.27726142312486,239.7399136466556,8000,0,0,,user_0092
bursty_arrivals_00000293,130.2726127389891,444.3378698762078,4000,1000,1,T4,user_0055
bursty_arrivals_00000294,130.76916890192396,219.1550166937903,6000,0,0,,user_0103
bursty_arrivals_00000295,130.9853625211626,581.597223358183,2000,1000,1,T4,user_0191
bursty_arrivals_00000296,132.5610122939511,207.85809054144323,9000,0,0,,user_0120
bursty_arrivals_00000297,132.57290903464755,554.0925133043405,4000,0,0,,user_0141
bursty_arrivals_00000298,132.76842513981157,626.2795596178946,3000,0,0,,user_0024
bursty_arrivals_00000299,132.8178635206879,58.1979098014622,3000,0,0,,user_0197
