job_id,submit_time,duration,num_cpu,num_gpu,user,gpu_type,mem,wait_time,status,source
flash_crowd_00000050,331.25520958150094,19.609256821362937,5.0,0.0,user_0075,,8.856772720641377,0.0,failed,flash_crowd
flash_crowd_00000051,331.59204003771674,1480.960400352589,3.0,0.0,user_0105,,4.781551554352377,0.0,killed,flash_crowd
flash_crowd_00000052,333.6803641130218,306.6256514014729,3.0,2.0,user_0133,T4,5.067811977946263,0.0,completed,flash_crowd
flash_crowd_00000053,335.6288709362984,605.0631753263815,3.0,1.0,user_0166,A100,11.759916267319301,0.0,completed,flash_crowd
flash_crowd_00000054,336.10312128401904,80.9403732553615,4.0,2.0,user_0044,A100,7.220159491483726,0.0,completed,flash_crowd
flash_crowd_00000055,338.7197118116376,577.4771612436299,2.0,1.0,user_0060,H100,20.984599785724892,0.0,completed,flash_crowd
flash_crowd_00000056,338.776548413975,829.529292254354,6.0,0.0,user_0187,,5.532614633675722,0.0,completed,flash_crowd
flash_crowd_00000057,339.0593469788186,252.95090372113143,5.0,1.0,user_0087,H100,13.458377834866255,0.0,killed,flash_crowd
flash_crowd_00000058,340.56184728385745,253.49854538545526,4.0,1.0,user_0048,A100,7.833802683853046,0.0,completed,flash_crowd
flash_crowd_00000059,340.75281167914875,266.774441766753,7.0,1.0,user_0197,T4,11.911053158289581,0.0,completed,flash_crowd
flash_crowd_00000060,341.4216685587329,53.566806391027114,4.0,1.0,user_0089,H100,5.650281718530053,0.0,completed,flash_crowd
flash_crowd_00000061,344.3794264008291,147.4272806964678,2.0,1.0,user_0197,A100,7.172574799492451,0.0,completed,flash_crowd
flash_crowd_00000062,344.4784657792761,146.38699124368924,9.0,2.0,user_0183,V100,6.894339222968758,0.0,completed,flash_crowd
flash_crowd_00000063,344.6477158978256,313.24652192332616,5.0,2.0,user_0181,H100,4.474370766904163,0.0,killed,flash_crowd
flash_crowd_00000064,345.160721077268,752.3742003569339,3.0,1.0,user_0116,V100,10.992892424702864,0.0,completed,flash_crowd
flash_crowd_00000065,345.7805963883317,40.701944887622346,8.0,4.0,user_0159,V100,10.915124577372811,0.0,completed,flash_crowd
flash_crowd_00000066,346.87927940702184,152.21137634121544,2.0,0.0,user_0192,,10.550073396829655,0.0,completed,flash_crowd
flash_crowd_00000067,348.2173123587094,1492.606797447456,5.0,1.0,user_0053,V100,18.581740265062173,0.0,failed,flash_crowd
flash_crowd_00000068,348.82512536890675,63.42279100154938,5.0,0.0,user_0007,,17.63008611098351,0.0,completed,flash_crowd
flash_crowd_00000069,349.2210459396229,56.76142848691078,8.0,0.0,user_0064,,5.900476946831968,0.0,completed,flash_crowd
flash_crowd_00000070,350.5230939984068,242.20431061161756,4.0,8.0,user_0127,V100,9.242675417215073,0.0,completed,flash_crowd
flash_crowd_00000071,350.65714607858814,603.1745125123222,4.0,1.0,user_0109,H100,5.0826845993696255,0.0,completed,flash_crowd
flash_crowd_00000072,351.7441618883814,184.7161209275691,5.0,4.0,user_0016,A100,7.49332923681419,0.0,failed,flash_crowd
flash_crowd_00000073,353.67120292972373,1201.534547894349,6.0,0.0,user_0112,,5.1559445498473435,0.0,completed,flash_crowd
flash_crowd_00000074,354.5259681298684,613.9109355755907,5.0,2.0,user_0034,T4,19.531766384657363,0.0,killed,flash_crowd
flash_crowd_00000075,354.8536410956487,600.9786463664918,3.0,1.0,user_0101,H100,9.190946194479235,0.0,completed,flash_crowd
flash_crowd_00000076,355.2636490522087,399.2466863950598,4.0,1.0,user_0115,A100,6.48299453447342,0.0,completed,flash_crowd
flash_crowd_00000077,356.0923816535625,4975.213892640165,1.0,0.0,user_0127,,15.122310094574893,0.0,completed,flash_crowd
flash_crowd_00000078,356.1569610916206,135.85965041828445,2.0,2.0,user_0082,T4,2.008987279634792,0.0,completed,flash_crowd
flash_crowd_00000079,357.337832472059,10.992754004212236,3.0,4.0,user_0081,H100,2.206788835087076,0.0,completed,flash_crowd
flash_crowd_00000080,357.83848648535644,1777.5180153857905,2.0,2.0,user_0135,A100,11.911486577064785,0.0,completed,flash_crowd
flash_crowd_00000081,358.9306660387807,95.00275631713747,6.0,2.0,user_0149,V100,7.662061469346195,0.0,completed,flash_crowd
flash_crowd_00000082,359.3529452344837,211.81601466229222,4.0,4.0,user_0161,T4,8.587157559723959,0.0,completed,flash_crowd
flash_crowd_00000083,361.8126105533904,1168.8148103776869,5.0,0.0,user_0066,,3.333965172151927,0.0,killed,flash_crowd
flash_crowd_00000084,361.84713951526163,19.0561129057022,6.0,1.0,user_0084,A100,7.286765615969039,0.0,completed,flash_crowd
flash_crowd_00000085,363.5458081128196,31.04737327746689,4.0,0.0,user_0066,,24.584241450793584,0.0,completed,flash_crowd
flash_crowd_00000086,363.7386967732123,19.08202114845452,4.0,1.0,user_0105,V100,12.115913718788194,0.0,completed,flash_crowd
flash_crowd_00000087,363.9220983228576,59.05704791949591,2.0,4.0,user_0025,V100,8.181078002559165,0.0,completed,flash_crowd
flash_crowd_00000088,365.20286941646486,339.3048894020633,3.0,2.0,user_0086,H100,5.677821690242017,0.0,completed,flash_crowd
flash_crowd_00000089,367.26061522853047,382.62144675191496,3.0,2.0,user_0037,T4,5.831395218971343,0.0,completed,flash_crowd
flash_crowd_00000090,367.29267799661017,269.0311442869498,6.0,1.0,user_0106,T4,2.0595371363861616,0.0,completed,flash_crowd
flash_crowd_00000091,368.0124233625126,24.7928388586579,2.0,1.0,user_0170,H100,8.624303901195802,0.0,completed,flash_crowd
flash_crowd_00000092,369.3951600470096,7.290604748458471,7.0,1.0,user_0197,V100,12.271627187999767,0.0,completed,flash_crowd
flash_crowd_00000093,370.4597060348689,196.31904986846368,6.0,0.0,user_0089,,2.8709081368157405,0.0,completed,flash_crowd
flash_crowd_00000094,370.46464930182566,93.12896067715394,3.0,2.0,user_0011,H100,4.96865840290896,0.0,completed,flash_crowd
flash_crowd_00000095,370.7980242325812,348.9611809109322,2.0,1.0,user_0045,A100,3.689611694454206,0.0,completed,flash_crowd
flash_crowd_00000096,372.2336390590492,492.607357168827,3.0,1.0,user_0020,T4,4.140387088544122,0.0,completed,flash_crowd
flash_crowd_00000097,373.5280286316963,221.14516382267726,6.0,0.0,user_0151,,7.6300086279842665,0.0,completed,flash_crowd
flash_crowd_00000098,375.0352200730424,535.0825558868868,4.0,1.0,user_0196,A100,2.1156428345578444,0.0,completed,flash_crowd
flash_crowd_00000099,375.68460454633345,251.63719621214506,6.0,1.0,user_0110,V100,10.682023298499926,0.0,completed,flash_crowd
flash_crowd_00000100,375.7915283333211,385.83039217413636,5.0,1.0,user_0035,A100,11.615182075122052,0.0,completed,flash_crowd
flash_crowd_00000101,376.42375962750253,67.00439411772547,4.0,1.0,user_0004,A100,6.355613557435764,0.0,failed,flash_crowd
flash_crowd_00000102,377.250825982961,140.87102544052658,3.0,0.0,user_0195,,1.6679159183605894,0.0,completed,flash_crowd
flash_crowd_00000103,379.23213699101575,240.30981809088578,6.0,4.0,user_0063,V100,4.063923248518137,0.0,completed,flash_crowd
flash_crowd_00000104,379.45363845831315,583.0581505859727,8.0,1.0,user_0022,H100,15.482976971019697,0.0,completed,flash_crowd
flash_crowd_00000105,380.2697438570205,104.00555311020261,7.0,0.0,user_0035,,1.3954311443357714,0.0,completed,flash_crowd
flash_crowd_00000106,380.5095098422116,380.982526664312,3.0,4.0,user_0051,H100,5.99835912514844,0.0,completed,flash_crowd
flash_crowd_00000107,380.8406339432006,124.66393786094702,3.0,0.0,user_0131,,3.6400576990837235,0.0,completed,flash_crowd
flash_crowd_00000108,381.02122609648245,153.83179073660014,5.0,1.0,user_0178,V100,11.974054463237119,0.0,completed,flash_crowd
flash_crowd_00000109,381.19219643849505,590.5590635753795,6.0,2.0,user_0055,V100,4.9279921274410565,0.0,completed,flash_crowd
flash_crowd_00000110,381.4042709339355,11.14981036922228,5.0,4.0,user_0137,A100,9.415642598806686,0.0,failed,flash_crowd
flash_crowd_00000111,381.5875521605985,29.160991723738594,1.0,0.0,user_0012,,10.373725876608288,0.0,completed,flash_crowd
flash_crowd_00000112,383.2938279649594,22.509780428271046,1.0,0.0,user_0002,,22.236509360255468,0.0,completed,flash_crowd
flash_crowd_00000113,383.61634528190194,7.067869670727508,4.0,2.0,user_0010,A100,6.541947040621669,0.0,completed,flash_crowd
flash_crowd_00000114,385.39144070982223,69.5504376855439,3.0,1.0,user_0184,H100,9.25928305480511,0.0,killed,flash_crowd
flash_crowd_00000115,385.6308319225412,527.005210317284,6.0,2.0,user_0116,V100,3.031224649216275,0.0,completed,flash_crowd
flash_crowd_00000116,386.68062549955226,121.34455579691254,4.0,8.0,user_0161,A100,15.09325775742059,0.0,completed,flash_crowd
flash_crowd_00000117,387.40113108965573,240.65607250670112,6.0,4.0,user_0004,A100,4.681856368221353,0.0,completed,flash_crowd
flash_crowd_00000118,387.47837903017444,854.3686870218262,6.0,1.0,user_0004,T4,5.278001390574894,0.0,completed,flash_crowd
flash_crowd_00000119,387.7361077028945,1199.358330273105,10.0,1.0,user_0169,H100,7.2910773744432795,0.0,completed,flash_crowd
flash_crowd_00000120,388.03221862634877,164.76430305100126,3.0,0.0,user_0020,,2.8929287370361743,0.0,completed,flash_crowd
flash_crowd_00000121,388.0913128012667,1244.368069739668,3.0,1.0,user_0031,H100,8.476198145355314,0.0,completed,flash_crowd
flash_crowd_00000122,388.1574867745158,207.13180510304537,4.0,2.0,user_0103,H100,13.203471187274253,0.0,failed,flash_crowd
flash_crowd_00000123,388.807059155975,55.56205729253752,7.0,1.0,user_0121,H100,8.808879916272534,0.0,completed,flash_crowd
flash_crowd_00000124,388.88886514506135,78.30029082230726,1.0,0.0,user_0045,,2.848126647517622,0.0,completed,flash_crowd
flash_crowd_00000125,391.02403933587,22.561434823982022,2.0,1.0,user_0088,A100,6.860047894385047,0.0,completed,flash_crowd
flash_crowd_00000126,391.82785507377434,51.728231410084966,5.0,8.0,user_0134,H100,11.53305594145839,0.0,completed,flash_crowd
flash_crowd_00000127,391.86670397275464,109.40248519534633,8.0,1.0,user_0088,V100,2.394577342688981,0.0,completed,flash_crowd
flash_crowd_00000128,392.0682581480656,569.1802853995669,3.0,1.0,user_0076,T4,3.8773052599376476,0.0,completed,flash_crowd
flash_crowd_00000129,392.1681051170955,2097.9937818558583,1.0,1.0,user_0014,H100,12.502469220608114,0.0,completed,flash_crowd
flash_crowd_00000130,392.27471603750496,25.87251923207869,3.0,4.0,user_0090,A100,8.688994809725614,0.0,completed,flash_crowd
flash_crowd_00000131,392.9604556791807,317.4730237402086,5.0,8.0,user_0160,H100,9.46104601419388,0.0,completed,flash_crowd
flash_crowd_00000132,393.30885177419793,41.74399465535958,2.0,1.0,user_0125,H100,22.549139026437192,0.0,completed,flash_crowd
flash_crowd_00000133,394.06808369450584,356.6366090506844,2.0,1.0,user_0178,T4,9.78775061984695,0.0,completed,flash_crowd
flash_crowd_00000134,394.82558659670195,150.90509909055555,4.0,1.0,user_0025,V100,10.96526781670758,0.0,completed,flash_crowd
flash_crowd_00000135,395.1356700793255,13.908311327400751,8.0,4.0,user_0002,H100,37.57907262519329,0.0,completed,flash_crowd
flash_crowd_00000136,395.28687228737215,679.6110293410479,5.0,0.0,user_0109,,6.4994480970185995,0.0,completed,flash_crowd
flash_crowd_00000137,397.31087245908395,77.13581290200926,8.0,2.0,user_0035,T4,4.578037174877596,0.0,completed,flash_crowd
flash_crowd_00000138,397.5640799034941,85.2933597761636,2.0,0.0,user_0118,,9.55130542576504,0.0,completed,flash_crowd
flash_crowd_00000139,397.9618736932283,40.065701527281355,5.0,1.0,user_0180,T4,9.615675367785952,0.0,killed,flash_crowd
flash_crowd_00000140,399.7439066639964,71.9468069137955,3.0,0.0,user_0067,,5.386903687409185,0.0,failed,flash_crowd
flash_crowd_00000141,400.0042196545707,333.6890328029649,4.0,1.0,user_0109,A100,3.9771353079609097,0.0,completed,flash_crowd
flash_crowd_00000142,401.53157462972086,138.96021436801743,5.0,2.0,user_0136,A100,29.54476743615992,0.0,completed,flash_crowd
flash_crowd_00000143,402.6233399178122,289.81383072836144,5.0,1.0,user_0030,T4,8.989939171611862,0.0,completed,flash_crowd
flash_crowd_00000144,402.65776737889337,303.83544075630454,6.0,0.0,user_0179,,4.761814395591192,0.0,completed,flash_crowd
flash_crowd_00000145,404.5244890813937,1187.434165107679,2.0,1.0,user_0040,T4,12.801446615399787,0.0,completed,flash_crowd
flash_crowd_00000146,404.5292453450873,111.78811868506963,2.0,1.0,user_0161,V100,6.920672237530517,0.0,completed,flash_crowd
flash_crowd_00000147,406.3868614400705,22.67711461806083,5.0,1.0,user_0131,H100,6.348833734698341,0.0,completed,flash_crowd
flash_crowd_00000148,406.5137260736443,828.0569583862025,2.0,1.0,user_0028,H100,10.353904791980419,0.0,completed,flash_crowd
flash_crowd_00000149,407.62812560512344,113.59148144520135,3.0,1.0,user_0144,A100,3.403725745151649,0.0,completed,flash_crowd
flash_crowd_00000150,407.77146638342333,885.7645791760207,3.0,0.0,user_0039,,9.130097031813095,0.0,completed,flash_crowd
flash_crowd_00000151,407.85242837226724,313.23906731125106,4.0,0.0,user_0119,,23.284150304050257,0.0,completed,flash_crowd
flash_crowd_00000152,407.9995806786719,150.894211052727,1.0,4.0,user_0191,T4,9.773812326051736,0.0,failed,flash_crowd
flash_crowd_00000153,408.52864372463614,298.21395472599016,2.0,1.0,user_0190,A100,5.895991644447577,0.0,completed,flash_crowd
flash_crowd_00000154,408.62939588610595,2911.1873880044577,3.0,1.0,user_0174,H100,5.450660705765647,0.0,killed,flash_crowd
flash_crowd_00000155,408.82562106862235,3482.6429252059334,6.0,0.0,user_0098,,5.776488753465816,0.0,completed,flash_crowd
flash_crowd_00000156,408.82866792268555,200.55128267012952,4.0,1.0,user_0111,T4,6.344716334112714,0.0,completed,flash_crowd
flash_crowd_00000157,408.9637817478158,228.14507419113596,15.0,1.0,user_0060,H100,5.890353897625731,0.0,completed,flash_crowd
flash_crowd_00000158,409.1617218610953,838.7449638280135,6.0,0.0,user_0184,,12.804374426919896,0.0,completed,flash_crowd
flash_crowd_00000159,410.9691250681928,54.91865902960934,4.0,1.0,user_0095,V100,2.611891151505087,0.0,completed,flash_crowd
flash_crowd_00000160,410.99983419858825,291.6343711691685,10.0,1.0,user_0154,T4,12.393845642458283,0.0,completed,flash_crowd
flash_crowd_00000161,411.4114165069453,175.19678121975156,7.0,0.0,user_0071,,5.883713351301809,0.0,completed,flash_crowd
flash_crowd_00000162,411.6084944813128,283.8033143841189,3.0,0.0,user_0148,,9.264303406402457,0.0,completed,flash_crowd
flash_crowd_00000163,412.12483956356107,55.87856991724967,5.0,0.0,user_0044,,3.757700698073312,0.0,completed,flash_crowd
flash_crowd_00000164,413.1374612573569,19.39391155840077,8.0,4.0,user_0146,V100,16.398315893059877,0.0,completed,flash_crowd
flash_crowd_00000165,413.18586021782596,10.007242889678038,8.0,1.0,user_0009,H100,15.601717059312692,0.0,completed,flash_crowd
flash_crowd_00000166,413.38557311719177,37.47413531218094,3.0,2.0,user_0020,V100,13.141226050647479,0.0,completed,flash_crowd
flash_crowd_00000167,414.29130698012716,94.87164194792248,6.0,2.0,user_0070,H100,2.9776879227335056,0.0,completed,flash_crowd
flash_crowd_00000168,414.79969948435496,119.92458871870284,3.0,0.0,user_0096,,12.15174332022142,0.0,completed,flash_crowd
flash_crowd_00000169,415.6756923725098,2854.660276215473,7.0,2.0,user_0142,H100,9.420734449445439,0.0,completed,flash_crowd
flash_crowd_00000170,415.780250179517,874.9978826251595,8.0,2.0,user_0071,H100,2.820283048496727,0.0,completed,flash_crowd
flash_crowd_00000171,415.8247130836654,46.61289164613261,3.0,0.0,user_0003,,7.282116658459877,0.0,completed,flash_crowd
flash_crowd_00000172,416.87872743994666,297.76209406472896,7.0,0.0,user_0065,,9.195559398184399,0.0,completed,flash_crowd
flash_crowd_00000173,417.07777754702545,102.06001248224003,2.0,0.0,user_0087,,10.315474684226384,0.0,completed,flash_crowd
flash_crowd_00000174,417.58782041996017,121.43403585309521,2.0,0.0,user_0108,,8.218246130386875,0.0,completed,flash_crowd
flash_crowd_00000175,417.8435529574755,236.43421575113527,11.0,0.0,user_0128,,8.799886732622504,0.0,completed,flash_crowd
flash_crowd_00000176,419.24754830529315,437.9218472604869,6.0,1.0,user_0049,H100,17.88865718819851,0.0,completed,flash_crowd
flash_crowd_00000177,419.29232762782505,112.34808844123388,8.0,2.0,user_0122,A100,15.419305773476998,0.0,completed,flash_crowd
flash_crowd_00000178,420.7204716637998,824.096806102551,4.0,0.0,user_0126,,1.3228215956863807,0.0,completed,flash_crowd
flash_crowd_00000179,421.43782192308066,36.20524803677219,5.0,0.0,user_0155,,6.107618138195231,0.0,completed,flash_crowd
flash_crowd_00000180,421.73830372333094,183.38753641850838,7.0,0.0,user_0104,,6.69398514391849,0.0,completed,flash_crowd
flash_crowd_00000181,422.30361007410403,7305.9579797675115,5.0,0.0,user_0162,,2.582455928340512,0.0,completed,flash_crowd
flash_crowd_00000182,422.72101691071816,249.4555776018064,6.0,0.0,user_0044,,7.818633811941952,0.0,completed,flash_crowd
flash_crowd_00000183,423.57692612725697,1393.6122496596133,2.0,8.0,user_0142,V100,15.630977202718473,0.0,completed,flash_crowd
flash_crowd_00000184,424.00717016958055,206.95356582034358,4.0,1.0,user_0009,H100,3.8499466237619253,0.0,completed,flash_crowd
flash_crowd_00000185,426.9057718501963,414.6647751420278,5.0,0.0,user_0020,,9.04163990356652,0.0,completed,flash_crowd
flash_crowd_00000186,431.75754734072024,167.67746969538123,9.0,1.0,user_0172,V100,4.265271828535869,0.0,killed,flash_crowd
flash_crowd_00000187,432.0930397751037,142.7213533659582,7.0,1.0,user_0095,H100,4.93746867445133,0.0,completed,flash_crowd
flash_crowd_00000188,432.1663397344522,60.29051953672287,6.0,0.0,user_0124,,17.929298823138275,0.0,killed,flash_crowd
flash_crowd_00000189,432.1969396638429,334.83405215930696,4.0,8.0,user_0120,T4,5.335941300692158,0.0,completed,flash_crowd
flash_crowd_00000190,436.71738923236234,54.46568306784999,6.0,2.0,user_0138,V100,9.750587049539515,0.0,completed,flash_crowd
flash_crowd_00000191,437.1519188723307,467.7875899125587,5.0,1.0,user_0049,H100,2.4043248352561846,0.0,completed,flash_crowd
flash_crowd_00000192,438.8668788030872,849.6061779598708,8.0,1.0,user_0035,T4,22.587361785671327,0.0,completed,flash_crowd
flash_crowd_00000193,438.8784397520523,305.8316166702421,7.0,0.0,user_0008,,10.607820029809547,0.0,completed,flash_crowd
flash_crowd_00000194,441.7555622957289,121.11014555442156,2.0,0.0,user_0172,,6.622679818188736,0.0,completed,flash_crowd
flash_crowd_00000195,441.906328394719,346.28391846863803,5.0,2.0,user_0044,T4,10.436694421241544,0.0,completed,flash_crowd
flash_crowd_00000196,441.92446018681727,117.32278715896362,2.0,0.0,user_0115,,3.171194537542247,0.0,failed,flash_crowd
flash_crowd_00000197,443.4141988273311,686.6537109670885,5.0,8.0,user_0090,A100,15.022039835208762,0.0,completed,flash_crowd
flash_crowd_00000198,445.79512711780063,13.89878493242013,7.0,1.0,user_0032,A100,6.083676098318491,0.0,completed,flash_crowd
flash_crowd_00000199,446.1562755740307,112.93062202336114,3.0,1.0,user_0082,A100,6.53752263011775,0.0,completed,flash_crowd
flash_crowd_00000200,446.37192407790906,11.183869758619117,11.0,2.0,user_0016,H100,5.501422147134736,0.0,completed,flash_crowd
flash_crowd_00000201,446.5786506437122,22.11057489372468,2.0,1.0,user_0035,T4,5.215365427330628,0.0,completed,flash_crowd
flash_crowd_00000202,449.1369755511529,1262.6915289066474,2.0,1.0,user_0027,T4,11.20995661618422,0.0,completed,flash_crowd
flash_crowd_00000203,449.3615021437887,648.3543110437348,1.0,1.0,user_0164,T4,8.615338059944659,0.0,completed,flash_crowd
flash_crowd_00000204,450.1378912652302,65.61818341970573,4.0,0.0,user_0113,,10.924946946801175,0.0,completed,flash_crowd
flash_crowd_00000205,450.3859378955671,21.883128892113564,15.0,0.0,user_0185,,7.350168119089446,0.0,completed,flash_crowd
flash_crowd_00000206,450.6357908909914,3.1890531473357395,3.0,1.0,user_0087,V100,10.053490490024291,0.0,completed,flash_crowd
flash_crowd_00000207,453.29901153938215,84.14370267884608,3.0,2.0,user_0040,T4,5.747073413332928,0.0,completed,flash_crowd
flash_crowd_00000208,455.31443550299446,5677.2165255162,5.0,1.0,user_0121,A100,28.15821396797522,0.0,failed,flash_crowd
flash_crowd_00000209,455.7762898336111,337.02147957694837,5.0,1.0,user_0185,H100,2.884183228413846,0.0,completed,flash_crowd
flash_crowd_00000210,458.91577553834,82.25230324229983,2.0,0.0,user_0106,,15.74562256307058,0.0,completed,flash_crowd
flash_crowd_00000211,459.55714765444327,351.79623778006015,7.0,1.0,user_0003,V100,16.789345191740264,0.0,completed,flash_crowd
flash_crowd_00000212,460.29268104441167,20.178095114781183,3.0,2.0,user_0060,T4,4.43135194262098,0.0,completed,flash_crowd
flash_crowd_00000213,461.8772302513874,119.22458906055526,2.0,0.0,user_0184,,28.150473254681053,0.0,completed,flash_crowd
flash_crowd_00000214,465.30008708534126,209.30442173708292,5.0,0.0,user_0103,,13.427356688650612,0.0,completed,flash_crowd
