pod_id,submit_time,duration,milli_cpu,milli_gpu,gpu_number,gpu_type,user
baseline_00000059,49.38478203906077,306.6256514014729,9000,1000,1,V100,user_0105
baseline_00000060,50.46810717393237,605.0631753263815,4000,1000,1,H100,user_0068
baseline_00000061,51.84395602744982,80.9403732553615,1000,0,0,,user_0127
baseline_00000062,53.35176515809263,577.4771612436299,4000,0,0,,user_0144
baseline_00000063,58.6616479538524,829.529292254354,3000,1000,1,A100,user_0171
baseline_00000064,60.76830818862916,252.95090372113145,4000,4000,4,H100,user_0080
baseline_00000065,62.41317402912475,253.4985453854553,6000,0,0,,user_0186
baseline_00000066,63.45666551110135,266.774441766753,3000,2000,2,H100,user_0064
baseline_00000067,64.04918971006214,53.56680639102712,8000,1000,1,A100,user_0040
baseline_00000068,64.09364326633398,147.4272806964678,5000,0,0,,user_0075
baseline_00000069,65.05024605315418,146.38699124368924,3000,0,0,,user_0105
baseline_00000070,65.67162914064713,313.24652192332616,3000,2000,2,A100,user_0133
baseline_00000071,67.17959051575671,752.3742003569339,3000,1000,1,V100,user_0166
baseline_00000072,69.20759209691296,40.701944887622346,4000,2000,2,H100,user_0044
baseline_00000073,69.53966091161023,152.21137634121544,2000,1000,1,V100,user_0060
baseline_00000074,69.58941163281395,1492.606797447456,6000,0,0,,user_0187
baseline_00000075,70.51423386793672,63.42279100154938,5000,1000,1,V100,user_0087
baseline_00000076,73.06765326773078,56.76142848691078,4000,1000,1,V100,user_0048
baseline_00000077,73.88872486433924,242.2043106116176,7000,1000,1,H100,user_0197
baseline_00000078,76.01966775018361,603.1745125123222,4000,1000,1,H100,user_0089
baseline_00000079,76.77268249552344,184.7161209275691,2000,1000,1,V100,user_0197
baseline_00000080,78.08667654316734,1201.534547894349,9000,2000,2,H100,user_0183
baseline_00000081,78.37545953785114,613.9109355755907,5000,2000,2,A100,user_0181
baseline_00000082,78.50987678868984,600.9786463664918,3000,1000,1,A100,user_0116
baseline_00000083,78.65235762143013,399.2466863950598,8000,4000,4,T4,user_0159
baseline_00000084,78.77003993950521,4975.213892640165,2000,0,0,,user_0192
baseline_00000085,78.82471305841874,135.85965041828445,5000,1000,1,A100,user_0053
baseline_00000086,80.54130624991322,10.992754004212236,5000,0,0,,user_0007
baseline_00000087,80.98992124868015,1777.5180153857905,8000,0,0,,user_0064
baseline_00000088,81.37605251134524,95.00275631713748,4000,8000,8,H100,user_0127
baseline_00000089,82.31101184593658,211.81601466229225,4000,1000,1,A100,user_0109
baseline_00000090,82.49827930140475,1168.8148103776869,5000,4000,4,V100,user_0016
baseline_00000091,84.4165717432564,19.0561129057022,6000,0,0,,user_0112
baseline_00000092,85.70852778269685,31.04737327746689,5000,2000,2,V100,user_0034
baseline_00000093,86.03776997869755,19.08202114845452,3000,1000,1,A100,user_0101
baseline_00000094,86.23836179306998,59.05704791949591,4000,1000,1,A100,user_0115
baseline_00000095,86.76938140233852,339.3048894020633,1000,0,0,,user_0127
baseline_00000096,87.07421227214529,382.62144675191496,2000,2000,2,V100,user_0082
baseline_00000097,87.14995097103764,269.0311442869498,3000,4000,4,H100,user_0081
baseline_00000098,87.65351076948976,24.7928388586579,2000,2000,2,T4,user_0135
baseline_00000099,89.90538933419087,7.290604748458471,6000,2000,2,T4,user_0149
baseline_00000100,90.9142392715512,196.31904986846368,4000,4000,4,H100,user_0161
baseline_00000101,93.99665049716336,93.12896067715394,5000,0,0,,user_0066
baseline_00000102,96.04308282229653,348.9611809109322,6000,1000,1,V100,user_0084
baseline_00000103,97.1609749211381,492.607357168827,4000,0,0,,user_0066
baseline_00000104,99.01157531623797,221.1451638226773,4000,1000,1,A100,user_0105
baseline_00000105,99.73850599980484,535.0825558868868,2000,4000,4,T4,user_0025
baseline_00000106,100.8063552558058,251.63719621214503,3000,2000,2,H100,user_0086
baseline_00000107,101.18657414196076,385.8303921741364,3000,2000,2,A100,user_0037
baseline_00000108,101.40562827370626,67.00439411772547,6000,1000,1,V100,user_0106
baseline_00000109,103.5505456576294,140.87102544052658,2000,1000,1,A100,user_0170
baseline_00000110,103.69084861959966,240.30981809088576,7000,1000,1,A100,user_0197
baseline_00000111,103.87874761461016,583.0581505859727,6000,0,0,,user_0089
baseline_00000112,104.18898935218584,104.0055531102026,3000,2000,2,V100,user_0011
baseline_00000113,105.1564887323596,380.982526664312,2000,1000,1,H100,user_0045
baseline_00000114,105.57032780838009,124.66393786094702,3000,1000,1,H100,user_0020
baseline_00000115,106.25481074369505,153.83179073660014,6000,0,0,,user_0151
baseline_00000116,108.41458964461977,590.5590635753795,4000,1000,1,V100,user_0196
baseline_00000117,109.95630988065405,11.14981036922228,6000,1000,1,V100,user_0110
baseline_00000118,111.12755687104172,29.160991723738597,5000,1000,1,V100,user_0035
baseline_00000119,111.29850680150037,22.509780428271046,4000,1000,1,A100,user_0004
baseline_00000120,112.48792773819332,7.067869670727508,3000,0,0,,user_0195
baseline_00000121,112.9424060697932,69.5504376855439,6000,4000,4,V100,user_0063
baseline_00000122,113.066169666687,527.005210317284,8000,1000,1,A100,user_0022
baseline_00000123,113.46559538474398,121.34455579691254,7000,0,0,,user_0035
baseline_00000124,113.5361528209353,240.65607250670112,3000,4000,4,V100,user_0051
baseline_00000125,114.45123797105629,854.3686870218262,3000,0,0,,user_0131
baseline_00000126,115.4229148925425,1199.358330273105,5000,1000,1,A100,user_0178
baseline_00000127,115.71721500184748,164.76430305100126,6000,2000,2,T4,user_0055
baseline_00000128,115.7630564188736,1244.368069739668,5000,4000,4,H100,user_0137
baseline_00000129,118.49236686586414,207.13180510304537,1000,0,0,,user_0012
baseline_00000130,119.30016602539791,55.56205729253752,1000,0,0,,user_0002
baseline_00000131,120.78823881518856,78.30029082230726,4000,2000,2,H100,user_0010
baseline_00000132,121.14103370129942,22.561434823982022,3000,1000,1,H100,user_0184
baseline_00000133,122.81743456459743,51.728231410084966,6000,2000,2,A100,user_0116
baseline_00000134,124.45870597421356,109.40248519534632,4000,8000,8,A100,user_0161
baseline_00000135,124.55183815357478,569.1802853995669,6000,4000,4,H100,user_0004
baseline_00000136,129.98342782559286,2097.9937818558583,6000,1000,1,V100,user_0004
baseline_00000137,130.6570240037085,25.87251923207869,10000,1000,1,T4,user_0169
baseline_00000138,132.05478242697868,317.4730237402086,3000,0,0,,user_0020
baseline_00000139,132.29848137863988,41.74399465535958,3000,1000,1,A100,user_0031
baseline_00000140,133.28230272503308,356.6366090506844,4000,2000,2,H100,user_0103
baseline_00000141,133.56854571367973,150.90509909055555,7000,1000,1,H100,user_0121
baseline_00000142,135.1824906511224,13.908311327400751,1000,0,0,,user_0045
baseline_00000143,135.6455662032047,679.6110293410479,2000,1000,1,V100,user_0088
baseline_00000144,136.42466339081733,77.13581290200926,5000,8000,8,H100,user_0134
baseline_00000145,136.9527339642331,85.2933597761636,8000,1000,1,T4,user_0088
baseline_00000146,137.70624401542372,40.06570152728136,3000,1000,1,T4,user_0076
baseline_00000147,138.17854495342863,71.9468069137955,1000,1000,1,H100,user_0014
baseline_00000148,138.79153888950054,333.6890328029649,3000,4000,4,T4,user_0090
baseline_00000149,138.82026040096716,138.96021436801743,5000,8000,8,V100,user_0160
baseline_00000150,140.40776938146715,289.81383072836144,2000,1000,1,A100,user_0125
baseline_00000151,142.91741776980538,303.83544075630454,2000,1000,1,A100,user_0178
baseline_00000152,143.49837730253648,1187.434165107679,4000,1000,1,T4,user_0025
baseline_00000153,146.90246659922997,111.78811868506963,8000,4000,4,T4,user_0002
baseline_00000154,147.07055309535772,22.67711461806083,5000,0,0,,user_0109
baseline_00000155,149.85520070429433,828.0569583862025,8000,2000,2,V100,user_0035
baseline_00000156,150.21955513861818,113.59148144520135,2000,0,0,,user_0118
baseline_00000157,150.88821339876037,885.7645791760207,5000,1000,1,H100,user_0180
baseline_00000158,153.32520769051175,313.23906731125106,3000,0,0,,user_0067
baseline_00000159,153.45213262344205,150.894211052727,4000,1000,1,T4,user_0109
baseline_00000160,153.64311758352332,298.21395472599016,5000,2000,2,T4,user_0136
baseline_00000161,154.98564623697462,2911.1873880044577,5000,1000,1,T4,user_0030
baseline_00000162,155.96802515847543,3482.6429252059334,6000,0,0,,user_0179
baseline_00000163,156.25599399822136,200.55128267012952,2000,1000,1,H100,user_0040
baseline_00000164,156.69935229140958,228.145074191136,2000,1000,1,H100,user_0161
baseline_00000165,157.44920334212165,838.7449638280135,5000,1000,1,T4,user_0131
baseline_00000166,159.3489587237872,54.91865902960934,2000,1000,1,H100,user_0028
baseline_00000167,159.70727912414827,291.6343711691685,3000,1000,1,H100,user_0144
baseline_00000168,160.47234397837346,175.19678121975156,3000,0,0,,user_0039
baseline_00000169,160.8265291988105,283.8033143841189,4000,0,0,,user_0119
baseline_00000170,161.13084771216236,55.87856991724967,1000,4000,4,V100,user_0191
baseline_00000171,163.26438990673051,19.39391155840077,2000,1000,1,H100,user_0190
baseline_00000172,163.82097294449386,10.007242889678038,3000,1000,1,A100,user_0174
baseline_00000173,165.160398212954,37.47413531218094,6000,0,0,,user_0098
baseline_00000174,165.46310079072677,94.87164194792248,4000,1000,1,H100,user_0111
baseline_00000175,165.6491358847379,119.92458871870284,15000,1000,1,V100,user_0060
baseline_00000176,166.79154370592684,2854.660276215473,6000,0,0,,user_0184
baseline_00000177,168.20899717207524,874.9978826251595,4000,1000,1,V100,user_0095
baseline_00000178,169.15988361692757,46.61289164613261,10000,1000,1,H100,user_0154
baseline_00000179,170.34723522995955,297.76209406472896,7000,0,0,,user_0071
baseline_00000180,171.3660876553309,102.06001248224004,3000,0,0,,user_0148
baseline_00000181,172.458043606323,121.4340358530952,5000,0,0,,user_0044
baseline_00000182,174.71272620781778,236.43421575113527,8000,4000,4,V100,user_0146
baseline_00000183,177.53619525756125,437.9218472604869,8000,1000,1,T4,user_0009
baseline_00000184,178.19855259812354,112.34808844123388,3000,2000,2,T4,user_0020
baseline_00000185,178.28929753562574,824.096806102551,6000,2000,2,H100,user_0070
baseline_00000186,179.69303184072368,36.20524803677219,3000,0,0,,user_0096
baseline_00000187,180.53922542680507,183.3875364185084,7000,2000,2,A100,user_0142
baseline_00000188,182.9796920139172,7305.957979767511,8000,2000,2,T4,user_0071
baseline_00000189,184.02416539989295,249.4555776018064,3000,0,0,,user_0003
baseline_00000190,184.16443502481627,1393.612249659613,7000,0,0,,user_0065
baseline_00000191,185.21364240762037,206.9535658203436,2000,0,0,,user_0087
baseline_00000192,185.7860871170577,414.6647751420278,2000,0,0,,user_0108
baseline_00000193,185.9012232564872,167.67746969538123,11000,0,0,,user_0128
baseline_00000194,186.1750733666138,142.7213533659582,6000,1000,1,A100,user_0049
baseline_00000195,189.65111295980896,60.29051953672287,8000,2000,2,V100,user_0122
baseline_00000196,190.05404021942587,334.83405215930696,4000,0,0,,user_0126
baseline_00000197,190.31213109231956,54.46568306784999,5000,0,0,,user_0155
baseline_00000198,190.756237068121,467.7875899125587,7000,0,0,,user_0104
baseline_00000199,192.8235914429409,849.6061779598708,5000,0,0,,user_0162
baseline_00000200,193.9124276195137,305.8316166702421,6000,0,0,,user_0044
baseline_00000201,194.1101327089097,121.11014555442156,2000,8000,8,T4,user_0142
baseline_00000202,194.11826213174277,346.28391846863803,4000,1000,1,H100,user_0009
baseline_00000203,194.55628564731077,117.32278715896362,5000,0,0,,user_0020
baseline_00000204,194.70691259810928,686.6537109670885,9000,1000,1,T4,user_0172
baseline_00000205,196.7743746801076,13.89878493242013,7000,1000,1,H100,user_0095
baseline_00000206,196.8809628763044,112.93062202336114,6000,0,0,,user_0124
baseline_00000207,197.5652054665148,11.183869758619116,4000,8000,8,A100,user_0120
baseline_00000208,198.5827329338866,22.11057489372468,6000,2000,2,A100,user_0138
baseline_00000209,201.45273832774345,1262.6915289066474,5000,1000,1,H100,user_0049
baseline_00000210,201.7432164841319,648.3543110437348,8000,1000,1,T4,user_0035
baseline_00000211,203.4789963838448,65.61818341970573,7000,0,0,,user_0008
baseline_00000212,204.242665755857,21.883128892113564,2000,0,0,,user_0172
baseline_00000213,205.97268579790975,3.1890531473357395,5000,2000,2,T4,user_0044
baseline_00000214,206.33081586588656,84.14370267884608,2000,0,0,,user_0115
baseline_00000215,206.6635848552308,5677.2165255162,5000,8000,8,V100,user_0090
baseline_00000216,206.9163578807361,337.0214795769484,7000,1000,1,T4,user_0032
baseline_00000217,207.9602547026467,82.25230324229983,3000,1000,1,A100,user_0082
baseline_00000218,208.60988131274192,351.7962377800601,11000,2000,2,H100,user_0016
baseline_00000219,209.47596062520705,20.178095114781183,2000,1000,1,H100,user_0035
baseline_00000220,210.7587890000923,119.22458906055526,2000,1000,1,V100,user_0027
baseline_00000221,211.91286643708636,209.3044217370829,1000,1000,1,T4,user_0164
baseline_00000222,212.95816472373096,160.84713150726387,4000,0,0,,user_0113
baseline_00000223,214.35691236347347,558.9326204475726,15000,0,0,,user_0185
baseline_00000224,214.39134918691892,296.46919877824155,3000,1000,1,H100,user_0087
baseline_00000225,215.89628904080524,469.6136224793543,3000,2000,2,H100,user_0040
baseline_00000226,217.1967003174286,68.5646335288991,5000,1000,1,V100,user_0121
baseline_00000227,217.63536346055307,650.7838555600702,5000,1000,1,A100,user_0185
baseline_00000228,217.8750908172827,1841.0437399771797,2000,0,0,,user_0106
baseline_00000229,218.58570523294244,46.08735781126224,7000,1000,1,A100,user_0003
baseline_00000230,220.61140097908108,51.760172728885394,3000,2000,2,A100,user_0060
baseline_00000231,220.93732904264337,1213.2539021441455,2000,0,0,,user_0184
baseline_00000232,222.37061828069537,138.54718898366664,5000,0,0,,user_0103
baseline_00000233,225.33967616935035,1336.5437303669073,5000,1000,1,A100,user_0190
baseline_00000234,225.7385008400448,97.06370375304031,5000,0,0,,user_0101
baseline_00000235,230.04127300077465,1437.5705380776214,6000,1000,1,H100,user_0002
baseline_00000236,230.10166898350025,219.03433353613545,14000,1000,1,T4,user_0174
baseline_00000237,230.1388539591277,262.22371149737063,5000,0,0,,user_0152
baseline_00000238,231.99616268323368,1680.3001954525632,3000,1000,1,T4,user_0143
baseline_00000239,232.6415508385836,108.82241038499728,4000,1000,1,H100,user_0194
baseline_00000240,233.2475969399289,48.00898165575272,4000,1000,1,T4,user_0039
baseline_00000241,235.20677423141305,96.23902276266296,8000,0,0,,user_0181
baseline_00000242,237.68177393807107,345.48202351035496,2000,0,0,,user_0046
baseline_00000243,238.50605234060004,20.044267050116567,4000,1000,1,V100,user_0194
baseline_00000244,240.61260772961649,449.4620870810499,3000,4000,4,V100,user_0038
baseline_00000245,241.62307757685875,84.70776974730822,6000,1000,1,V100,user_0110
baseline_00000246,242.12454053985576,928.618805213544,6000,0,0,,user_0157
baseline_00000247,242.3678330564977,6.526636383469135,2000,0,0,,user_0015
baseline_00000248,243.74459830249089,59.69107371589126,12000,0,0,,user_0013
baseline_00000249,245.88548194618744,16.96299814014368,2000,0,0,,user_0169
baseline_00000250,248.5553689110498,56.44384434105931,12000,0,0,,user_0012
baseline_00000251,248.8573795584311,258.3193159772265,3000,0,0,,user_0122
baseline_00000252,249.8831792420949,140.94789840663603,3000,0,0,,user_0187
baseline_00000253,250.39648267282465,126.88499126053368,3000,1000,1,T4,user_0122
baseline_00000254,252.10841109260588,145.01059326471884,2000,2000,2,H100,user_0096
baseline_00000255,252.3291255565373,242.5767445893339,3000,8000,8,A100,user_0083
baseline_00000256,252.3880720413977,43.665046448941645,3000,1000,1,H100,user_0127
baseline_00000257,252.748986138688,496.047844813774,13000,0,0,,user_0114
baseline_00000258,252.81964650297056,465.85046010801335,3000,0,0,,user_0100
baseline_00000259,253.29075020209308,313.9790332910236,5000,4000,4,T4,user_0030
baseline_00000260,253.77863021027105,400.6204417582755,2000,2000,2,H100,user_0132
baseline_00000261,253.89201940244985,276.839573425062,6000,1000,1,V100,user_0147
baseline_00000262,256.9792496792863,3281.0523839011075,3000,1000,1,T4,user_0141
baseline_00000263,257.28143001238954,160.62061793680084,5000,0,0,,user_0015
baseline_00000264,258.4781978390564,117.58734051379687,3000,0,0,,user_0140
baseline_00000265,258.678918411786,62.53936465455507,8000,1000,1,T4,user_0145
baseline_00000266,259.1876853679695,42.232660433732136,6000,2000,2,T4,user_0036
baseline_00000267,259.27792908165395,31.36066792653746,3000,0,0,,user_0169
baseline_00000268,259.3957710526167,51.67990812717938,3000,1000,1,A100,user_0104
baseline_00000269,259.4069222884278,164.40418738606328,5000,0,0,,user_0094
baseline_00000270,261.02228935014097,292.1421935604446,11000,1000,1,T4,user_0144
baseline_00000271,261.37754408607924,195.4262606952257,2000,0,0,,user_0101
baseline_00000272,262.0701766043472,61.48863315541836,2000,2000,2,A100,user_0108
baseline_00000273,262.93912309407574,652.9798800363246,3000,0,0,,user_0062
baseline_00000274,263.11893612399456,519.5504195290114,5000,4000,4,V100,user_0185
baseline_00000275,266.0520830931391,144.9153348100217,15000,0,0,,user_0193
baseline_00000276,266.5987274535715,72.08590011298053,1000,2000,2,A100,user_0026
baseline_00000277,266.67410268296265,396.0319642609227,15000,1000,1,V100,user_0146
baseline_00000278,266.7821466142625,237.3248511299561,7000,2000,2,T4,user_0004
baseline_00000279,267.27847991922715,23.601711311279814,2000,0,0,,user_0073
baseline_00000280,267.4054710611135,165.03510649258416,11000,1000,1,H100,user_0193
baseline_00000281,267.7317976051904,263.6453469792746,5000,8000,8,T4,user_0034
baseline_00000282,268.47513237736035,50.89268167102805,2000,2000,2,H100,user_0075
baseline_00000283,268.5166294832687,237.95578585635903,6000,0,0,,user_0043
baseline_00000284,268.87552423779067,23.38285749684528,4000,1000,1,V100,user_0145
baseline_00000285,270.4454123960357,1213.9474598502543,8000,0,0,,user_0092
baseline_00000286,270.5199341058164,1070.7611256513972,4000,0,0,,user_0118
baseline_00000287,271.4902920798983,127.0397752753956,3000,1000,1,V100,user_0188
baseline_00000288,271.5407619258517,304.49763338898435,10000,1000,1,T4,user_0104
baseline_00000289,274.2188707043687,6.394285192631307,5000,0,0,,user_0146
baseline_00000290,274.4730665875509,35.48099391593898,4000,2000,2,T4,user_0019
baseline_00000291,274.71814869354216,119.82483238111352,5000,1000,1,A100,user_0043
baseline_00000292,275.80825571967057,39.93196354951528,6000,0,0,,user_0189
baseline_00000293,278.06762262120344,501.3982756081107,2000,1000,1,V100,user_0171
baseline_00000294,281.25535955056824,3109.3522633932766,2000,2000,2,H100,user_0131
baseline_00000295,282.63708574285005,34.48713044397834,3000,1000,1,V100,user_0075
baseline_00000296,284.36469737269283,55.55695225521539,6000,1000,1,V100,user_0039
baseline_00000297,285.4615436303808,253.87591859613357,2000,8000,8,H100,user_0170
baseline_00000298,285.6540802105597,1794.954893589616,7000,8000,8,V100,user_0157
baseline_00000299,286.81973282058533,32.34583442124602,9000,1000,1,A100,user_0048
