pod_id,submit_time,duration,milli_cpu,milli_gpu,gpu_number,gpu_type,user
diurnal_pattern_00000031,32.62845979165307,434.7762043366521,3000,2000,2,A100,user_0092
diurnal_pattern_00000032,32.66765836731492,425.1501601697727,10000,0,0,,user_0123
diurnal_pattern_00000033,33.20747887925171,380.16765561039415,2000,0,0,,user_0041
diurnal_pattern_00000034,33.877720802957704,38.54346299973853,4000,4000,4,H100,user_0049
diurnal_pattern_00000035,34.78953825274443,491.7464543939006,3000,2000,2,V100,user_0164
diurnal_pattern_00000036,37.807088070532245,26.841813115879383,4000,0,0,,user_0075
diurnal_pattern_00000037,38.58362052790456,59.01847942125375,3000,8000,8,H100,user_0039
diurnal_pattern_00000038,39.130187942567446,1158.9056862549048,3000,2000,2,A100,user_0142
diurnal_pattern_00000039,40.4596557898204,599.6131066107182,4000,1000,1,H100,user_0143
diurnal_pattern_00000040,40.8782724849263,1505.278676252684,5000,1000,1,A100,user_0165
diurnal_pattern_00000041,41.21882467163291,123.63728213316314,9000,1000,1,V100,user_0151
diurnal_pattern_00000042,42.42352940120573,35.68550162230426,11000,1000,1,H100,user_0198
diurnal_pattern_00000043,44.72508445886411,129.2335150728242,11000,8000,8,T4,user_0114
diurnal_pattern_00000044,44.97139462174645,210.06456868953035,6000,1000,1,T4,user_0057
diurnal_pattern_00000045,46.620916149103465,203.30489710497875,2000,0,0,,user_0172
diurnal_pattern_00000046,47.09829704662354,910.1403458807524,14000,4000,4,V100,user_0052
diurnal_pattern_00000047,49.35606237977543,108.8995049394138,8000,4000,4,V100,user_0058
diurnal_pattern_00000048,50.97664012536269,299.5976028070469,6000,4000,4,T4,user_0165
diurnal_pattern_00000049,51.75649251708376,44.90483891917079,4000,0,0,,user_0176
diurnal_pattern_00000050,53.11230728770159,344.4934607836465,6000,0,0,,user_0067
diurnal_pattern_00000051,53.50825969567971,182.5487939685001,2000,1000,1,V100,user_0145
diurnal_pattern_00000052,53.88424712331499,62.86803138505677,9000,8000,8,V100,user_0184
diurnal_pattern_00000053,54.73588165241179,130.08027908435977,7000,0,0,,user_0159
diurnal_pattern_00000054,54.74039799843014,139.96236756884548,7000,1000,1,A100,user_0000
diurnal_pattern_00000055,54.88329530231642,123.90374423582428,7000,0,0,,user_0132
diurnal_pattern_00000056,56.23318700439934,2254.504861706165,10000,4000,4,T4,user_0033
diurnal_pattern_00000057,56.373616463013406,158.0551081095628,6000,2000,2,A100,user_0169
diurnal_pattern_00000058,56.73452013528856,128.60152237256284,8000,4000,4,T4,user_0013
diurnal_pattern_00000059,58.04705540471932,9.682657094390157,6000,1000,1,H100,user_0198
diurnal_pattern_00000060,58.76950611395451,51.28756445204015,6000,0,0,,user_0035
diurnal_pattern_00000061,58.90268797880431,125.15343439675488,3000,1000,1,A100,user_0084
diurnal_pattern_00000062,61.07946888858805,68.80904211737399,3000,1000,1,A100,user_0046
diurnal_pattern_00000063,62.44799934717212,1295.1547919913148,4000,1000,1,A100,user_0162
diurnal_pattern_00000064,64.99330773365794,143.83253290539454,3000,0,0,,user_0078
diurnal_pattern_00000065,65.27189826865629,1134.2460573843864,3000,1000,1,H100,user_0148
diurnal_pattern_00000066,67.52003838579827,198.3780303789493,6000,2000,2,A100,user_0013
diurnal_pattern_00000067,69.04099844326777,191.6049625495959,10000,0,0,,user_0090
diurnal_pattern_00000068,69.38404669733494,160.23325762172558,4000,0,0,,user_0182
diurnal_pattern_00000069,71.09917462891073,182.72701996231325,2000,1000,1,T4,user_0185
diurnal_pattern_00000070,71.76404564372565,2092.1075379093354,6000,1000,1,H100,user_0041
diurnal_pattern_00000071,72.04669395271647,7.199643988861973,5000,0,0,,user_0078
diurnal_pattern_00000072,72.11216171436241,11.022247444045664,14000,2000,2,A100,user_0081
diurnal_pattern_00000073,72.43237332377794,84.18234777546246,4000,1000,1,T4,user_0113
diurnal_pattern_00000074,72.91512137362716,185.53096661406667,1000,0,0,,user_0107
diurnal_pattern_00000075,74.58652259503589,484.379321864682,3000,2000,2,V100,user_0021
diurnal_pattern_00000076,74.86226332001624,355.82169497958364,3000,1000,1,A100,user_0152
diurnal_pattern_00000077,75.0435558445034,105.4133473185793,3000,0,0,,user_0045
diurnal_pattern_00000078,75.06660979223024,773.2214582708002,3000,1000,1,T4,user_0062
diurnal_pattern_00000079,75.93876988014415,785.5816624135865,6000,0,0,,user_0168
diurnal_pattern_00000080,76.477857643523,236.0089710969596,4000,2000,2,H100,user_0137
diurnal_pattern_00000081,77.96569585381023,713.6417662984923,7000,1000,1,H100,user_0079
diurnal_pattern_00000082,80.73404110797352,267.64809316672,2000,1000,1,H100,user_0182
diurnal_pattern_00000083,81.3816258913211,82.03037208457732,5000,1000,1,H100,user_0078
diurnal_pattern_00000084,81.931160725748,489.71901282973744,9000,1000,1,A100,user_0113
diurnal_pattern_00000085,82.63105995267546,212.639287178964,2000,1000,1,T4,user_0049
diurnal_pattern_00000086,82.86332818390603,182.09121382753165,6000,1000,1,V100,user_0036
diurnal_pattern_00000087,82.92578632622015,1474.6631088145484,5000,0,0,,user_0098
diurnal_pattern_00000088,83.4958205892303,6.061852045341658,2000,1000,1,H100,user_0112
diurnal_pattern_00000089,84.26139331674923,24.62355899245804,3000,1000,1,T4,user_0161
diurnal_pattern_00000090,84.61701082912188,33.9854991687504,3000,1000,1,H100,user_0078
diurnal_pattern_00000091,86.74323524109673,108.59299154976851,7000,1000,1,V100,user_0179
diurnal_pattern_00000092,86.82544086236531,126.66389555359956,2000,0,0,,user_0121
diurnal_pattern_00000093,87.54916004731815,21.737043959063456,6000,0,0,,user_0014
diurnal_pattern_00000094,89.57065021167081,45.1244887576039,2000,1000,1,A100,user_0147
diurnal_pattern_00000095,91.09320727154508,53.75612942227627,6000,0,0,,user_0114
diurnal_pattern_00000096,94.07035475719802,5984.198740501072,1000,0,0,,user_0077
diurnal_pattern_00000097,94.92473761749504,2354.15669513106,8000,1000,1,A100,user_0093
diurnal_pattern_00000098,96.98319827155191,101.38728946819072,3000,1000,1,H100,user_0060
diurnal_pattern_00000099,97.28535747242792,108.54338319184151,10000,1000,1,A100,user_0122
diurnal_pattern_00000100,98.38083980225744,35.83819605723495,8000,1000,1,A100,user_0113
diurnal_pattern_00000101,100.61216669319796,12.515156170645623,3000,1000,1,H100,user_0089
diurnal_pattern_00000102,100.88558929991682,153.97628256147271,8000,1000,1,A100,user_0057
diurnal_pattern_00000103,101.00000315158395,44.32600955664508,7000,0,0,,user_0079
diurnal_pattern_00000104,102.7261428681526,161.13260319442554,1000,0,0,,user_0099
diurnal_pattern_00000105,105.00408664068893,19.110358989190875,3000,8000,8,A100,user_0094
diurnal_pattern_00000106,107.9080999485423,61.79835149691599,5000,0,0,,user_0061
diurnal_pattern_00000107,108.57585084965082,224.4300612235048,5000,1000,1,T4,user_0116
diurnal_pattern_00000108,109.32470483540472,305.69183090062023,4000,2000,2,H100,user_0045
diurnal_pattern_00000109,110.88992423637384,328.78589505547046,2000,1000,1,H100,user_0100
diurnal_pattern_00000110,111.3785458127052,28.198725679615578,5000,1000,1,T4,user_0024
diurnal_pattern_00000111,112.25282509393423,612.0734233266511,10000,1000,1,T4,user_0094
diurnal_pattern_00000112,113.90733585247511,58.55315374664021,1000,0,0,,user_0156
diurnal_pattern_00000113,113.9122994371221,446.5246466336011,12000,0,0,,user_0163
diurnal_pattern_00000114,117.09977606594173,179.02238615903497,5000,2000,2,H100,user_0138
diurnal_pattern_00000115,117.3421861387482,26.08240537177424,4000,0,0,,user_0149
diurnal_pattern_00000116,119.23274653028176,116.07875287768084,3000,8000,8,T4,user_0013
diurnal_pattern_00000117,119.84521326673224,305.32471799401304,3000,4000,4,V100,user_0068
diurnal_pattern_00000118,121.81665504598118,434.07611745347447,5000,0,0,,user_0130
diurnal_pattern_00000119,121.9274565183728,148.80104822539656,4000,2000,2,H100,user_0160
diurnal_pattern_00000120,122.70029755811122,1603.3786240537936,3000,1000,1,A100,user_0116
diurnal_pattern_00000121,124.05065554887987,760.6433882640174,6000,0,0,,user_0170
diurnal_pattern_00000122,125.8484953241178,126.29716675737636,4000,1000,1,T4,user_0054
diurnal_pattern_00000123,128.07044834038695,527.5208582601462,1000,1000,1,V100,user_0030
diurnal_pattern_00000124,128.31968326370017,2840.731877869919,12000,2000,2,T4,user_0017
diurnal_pattern_00000125,128.35340937084305,2950.686654823288,4000,0,0,,user_0116
diurnal_pattern_00000126,128.36960549595986,32.092084050178606,6000,1000,1,V100,user_0133
diurnal_pattern_00000127,129.8446894313727,49.00516650406987,7000,1000,1,T4,user_0057
diurnal_pattern_00000128,130.4505000905347,1499.9785296738232,2000,8000,8,T4,user_0156
diurnal_pattern_00000129,130.98828960548386,40.71652987039692,4000,1000,1,T4,user_0147
diurnal_pattern_00000130,131.01811825643549,28.1180179835464,3000,1000,1,T4,user_0072
diurnal_pattern_00000131,131.16215452795595,91.24822643938762,6000,0,0,,user_0047
diurnal_pattern_00000132,132.31185715006913,330.0752724835203,6000,4000,4,H100,user_0148
diurnal_pattern_00000133,134.05059764262458,157.17192766670843,5000,1000,1,T4,user_0134
diurnal_pattern_00000134,135.14935957200282,72.32588235607183,4000,2000,2,T4,user_0034
diurnal_pattern_00000135,136.99441541129804,69.949620423832,7000,4000,4,T4,user_0051
diurnal_pattern_00000136,138.0478385796469,66.28327212652755,3000,0,0,,user_0097
diurnal_pattern_00000137,138.11187537404103,52.36054836291243,2000,0,0,,user_0102
diurnal_pattern_00000138,138.61912424671146,4659.862635198443,5000,4000,4,T4,user_0033
diurnal_pattern_00000139,141.22580784123343,277.26972111120443,4000,2000,2,H100,user_0189
diurnal_pattern_00000140,141.75315077666,640.6328015685843,2000,0,0,,user_0077
diurnal_pattern_00000141,144.38510231611124,90.8767243445146,2000,2000,2,A100,user_0076
diurnal_pattern_00000142,146.03332286712285,139.60942121744418,4000,0,0,,user_0012
diurnal_pattern_00000143,146.15862758857998,66.16948868263091,3000,1000,1,A100,user_0175
diurnal_pattern_00000144,146.90860179679228,4.684670705665093,6000,1000,1,T4,user_0047
diurnal_pattern_00000145,147.27017497597478,26.023482550372737,4000,0,0,,user_0197
diurnal_pattern_00000146,147.809179422456,14.300408609773568,6000,1000,1,T4,user_0099
diurnal_pattern_00000147,148.67457851911328,7.897290335197853,2000,4000,4,T4,user_0174
diurnal_pattern_00000148,149.2521686397044,33.593110964832405,4000,4000,4,V100,user_0035
diurnal_pattern_00000149,149.78031693808396,1194.7091748289631,3000,0,0,,user_0033
diurnal_pattern_00000150,150.8016890275396,170.64043974722426,2000,2000,2,H100,user_0160
diurnal_pattern_00000151,150.90710581233716,1137.6707494736615,6000,1000,1,T4,user_0163
diurnal_pattern_00000152,153.88919143097834,325.7684053993531,3000,0,0,,user_0108
diurnal_pattern_00000153,154.0270165432858,552.4172031066656,6000,2000,2,V100,user_0006
diurnal_pattern_00000154,155.67796771878395,50.80658021101844,5000,2000,2,A100,user_0188
diurnal_pattern_00000155,158.76783741191463,382.49266020955673,7000,2000,2,A100,user_0078
diurnal_pattern_00000156,158.84796784329043,511.7083121219016,8000,1000,1,A100,user_0187
diurnal_pattern_00000157,160.53040051586012,80.2902898095186,8000,1000,1,V100,user_0174
diurnal_pattern_00000158,160.84946029043732,402.3361460991621,6000,0,0,,user_0170
diurnal_pattern_00000159,163.15791542412086,406.15519365810576,3000,8000,8,T4,user_0137
diurnal_pattern_00000160,163.3365800843021,83.4260108354199,1000,0,0,,user_0134
diurnal_pattern_00000161,170.80728406000858,37.19208129788406,8000,0,0,,user_0106
diurnal_pattern_00000162,171.31201700081257,34.12589762180821,8000,8000,8,V100,user_0004
diurnal_pattern_00000163,173.00101233964332,205.48568735452963,12000,8000,8,H100,user_0077
diurnal_pattern_00000164,173.3206302086465,289.13448006112503,4000,2000,2,V100,user_0146
diurnal_pattern_00000165,175.5033615543336,59.19135150046272,4000,4000,4,H100,user_0162
diurnal_pattern_00000166,177.0366673428436,188.73283215611457,3000,0,0,,user_0111
diurnal_pattern_00000167,177.8973380699604,408.6735568048003,8000,1000,1,A100,user_0141
diurnal_pattern_00000168,178.24966952843914,437.3120252647877,4000,0,0,,user_0004
diurnal_pattern_00000169,181.11574302058165,1649.890793535929,6000,1000,1,H100,user_0093
diurnal_pattern_00000170,181.1968363375711,1115.9015148868068,1000,0,0,,user_0101
diurnal_pattern_00000171,183.6338495537684,44.11213219191309,7000,1000,1,A100,user_0178
diurnal_pattern_00000172,184.2701103159718,1989.8924167838784,5000,2000,2,H100,user_0062
diurnal_pattern_00000173,185.95258667083604,85.64679876359308,3000,0,0,,user_0045
diurnal_pattern_00000174,186.72690074569056,802.1515081323084,5000,4000,4,T4,user_0070
diurnal_pattern_00000175,186.73468115481649,200.1547241285591,2000,2000,2,T4,user_0034
diurnal_pattern_00000176,187.59375508552645,101.3298964436001,3000,0,0,,user_0111
diurnal_pattern_00000177,190.0342922404328,14.357818072073115,4000,2000,2,H100,user_0128
diurnal_pattern_00000178,190.27062199866427,142.48743180069494,12000,0,0,,user_0160
diurnal_pattern_00000179,190.3832057345626,20.222203724390543,2000,1000,1,A100,user_0194
diurnal_pattern_00000180,190.7864482623233,718.3677719255364,6000,0,0,,user_0014
diurnal_pattern_00000181,192.4453455447845,1569.5575498129404,2000,2000,2,H100,user_0049
diurnal_pattern_00000182,193.09096254464583,58.82637383728574,2000,2000,2,H100,user_0060
diurnal_pattern_00000183,195.0637011720493,279.0316520275197,4000,2000,2,V100,user_0049
diurnal_pattern_00000184,195.2607114940527,65.07288249094081,3000,1000,1,A100,user_0165
diurnal_pattern_00000185,195.86856258400272,74.61774999524584,1000,4000,4,H100,user_0027
diurnal_pattern_00000186,196.18446319147947,546.1200074805471,4000,1000,1,H100,user_0005
diurnal_pattern_00000187,202.4492469599955,172.07426533644946,5000,0,0,,user_0172
diurnal_pattern_00000188,203.32702544856264,2155.1056767204,5000,2000,2,T4,user_0192
diurnal_pattern_00000189,207.4311905836776,91.76115583083468,2000,8000,8,V100,user_0045
diurnal_pattern_00000190,208.2711204613637,751.8523471342205,2000,2000,2,V100,user_0066
diurnal_pattern_00000191,208.46205250598575,208.69206878543477,9000,0,0,,user_0100
diurnal_pattern_00000192,209.05003746468512,562.8975485623293,3000,2000,2,A100,user_0105
diurnal_pattern_00000193,209.29978721855588,96.43080257334142,6000,0,0,,user_0198
diurnal_pattern_00000194,209.63452625622293,169.40480805317134,4000,0,0,,user_0080
diurnal_pattern_00000195,209.952897078105,154.27822176730993,5000,0,0,,user_0002
diurnal_pattern_00000196,209.95351088132776,55.66720057886252,3000,0,0,,user_0084
diurnal_pattern_00000197,210.6174842170588,465.4636134153153,10000,1000,1,T4,user_0111
diurnal_pattern_00000198,210.8826409519766,457.7002885062467,3000,1000,1,A100,user_0103
diurnal_pattern_00000199,211.0485162954755,422.2641323271062,5000,0,0,,user_0102
diurnal_pattern_00000200,212.39001921852952,1615.2531919547084,5000,4000,4,T4,user_0184
diurnal_pattern_00000201,212.7409556177144,1425.9595851624515,2000,0,0,,user_0161
diurnal_pattern_00000202,213.064864494774,106.81094004387757,4000,1000,1,T4,user_0050
diurnal_pattern_00000203,214.6879452128207,308.6779679471192,3000,4000,4,H100,user_0071
diurnal_pattern_00000204,215.07190439918975,75.13453094693097,4000,0,0,,user_0133
diurnal_pattern_00000205,215.12065841165733,187.869702488858,5000,0,0,,user_0082
diurnal_pattern_00000206,215.9926189198946,77.71048273002982,7000,4000,4,H100,user_0085
diurnal_pattern_00000207,216.0330681760632,1817.966393909309,5000,0,0,,user_0033
diurnal_pattern_00000208,217.9713855683229,304.603118997155,4000,4000,4,T4,user_0050
diurnal_pattern_00000209,222.95391997669228,133.40401431530313,3000,0,0,,user_0148
diurnal_pattern_00000210,223.2317015592269,991.1316554125668,4000,1000,1,T4,user_0168
diurnal_pattern_00000211,223.3542330291573,8.776832138995912,2000,1000,1,T4,user_0156
diurnal_pattern_00000212,223.5267736279067,10.836280803782348,3000,1000,1,A100,user_0061
diurnal_pattern_00000213,225.90074617502887,562.9460848545085,5000,1000,1,H100,user_0027
diurnal_pattern_00000214,226.14495387377167,198.03027457627968,3000,0,0,,user_0031
diurnal_pattern_00000215,226.9397299992195,259.3413566112909,6000,0,0,,user_0078
diurnal_pattern_00000216,227.06473129521115,27.96704402292693,3000,0,0,,user_0103
diurnal_pattern_00000217,229.2929817832891,175.85153711451875,7000,1000,1,A100,user_0178
diurnal_pattern_00000218,230.0898334525204,3136.960212936457,6000,0,0,,user_0179
diurnal_pattern_00000219,232.3005754852316,586.1094321779789,8000,4000,4,T4,user_0000
diurnal_pattern_00000220,234.37519208483943,231.24845870085744,4000,0,0,,user_0141
diurnal_pattern_00000221,235.2968902527432,97.54323726398228,4000,0,0,,user_0059
diurnal_pattern_00000222,235.95019471920023,103.88314957107602,7000,4000,4,A100,user_0039
diurnal_pattern_00000223,237.09572514243789,9.278001764415263,7000,0,0,,user_0111
diurnal_pattern_00000224,237.71967723641168,262.00467204531463,7000,0,0,,user_0006
diurnal_pattern_00000225,238.0839493109533,604.1168342360936,5000,1000,1,H100,user_0066
diurnal_pattern_00000226,238.8856104257857,19.77224674564721,2000,8000,8,A100,user_0110
diurnal_pattern_00000227,239.46573600832252,71.22540033818277,3000,2000,2,V100,user_0054
diurnal_pattern_00000228,242.13600096765995,35.42546989700543,7000,1000,1,V100,user_0118
diurnal_pattern_00000229,243.32295446914296,46.39955744196136,3000,1000,1,T4,user_0092
diurnal_pattern_00000230,244.92282336245196,196.07624587987837,3000,4000,4,V100,user_0159
diurnal_pattern_00000231,246.5229077140981,9.854355379155091,5000,4000,4,T4,user_0036
diurnal_pattern_00000232,247.1067483510555,434.8820514712317,3000,4000,4,H100,user_0011
diurnal_pattern_00000233,248.41544212544784,530.3280677314256,6000,1000,1,V100,user_0105
diurnal_pattern_00000234,248.50834541625989,127.29474627119392,2000,2000,2,T4,user_0051
diurnal_pattern_00000235,248.63001063810887,5.831553059103161,7000,4000,4,A100,user_0141
diurnal_pattern_00000236,248.69281069792947,44.41545036887076,2000,0,0,,user_0018
diurnal_pattern_00000237,248.81683634032103,1048.0863869654038,9000,1000,1,V100,user_0115
diurnal_pattern_00000238,252.2344164309886,3.9999298976195456,1000,2000,2,A100,user_0197
diurnal_pattern_00000239,252.40423118280617,111.04055064215945,5000,0,0,,user_0018
diurnal_pattern_00000240,253.37607311679795,34.32386030632258,10000,1000,1,T4,user_0060
diurnal_pattern_00000241,253.3795189467797,569.9781689854036,2000,0,0,,user_0168
diurnal_pattern_00000242,254.5522224274415,69.86061044158322,5000,2000,2,T4,user_0106
diurnal_pattern_00000243,255.069885266826,322.5314879448685,6000,4000,4,T4,user_0034
diurnal_pattern_00000244,256.9473544005788,405.7355613361766,9000,0,0,,user_0042
diurnal_pattern_00000245,257.2993981984204,2472.536554978484,7000,4000,4,A100,user_0152
diurnal_pattern_00000246,258.0950585654104,136.28783523340027,4000,0,0,,user_0172
diurnal_pattern_00000247,258.3053200461827,309.9928525260822,3000,0,0,,user_0072
diurnal_pattern_00000248,258.9426621260015,22.420158354522325,5000,1000,1,H100,user_0094
diurnal_pattern_00000249,260.9901647628029,986.6238547199478,12000,0,0,,user_0156
diurnal_pattern_00000250,261.7207064449649,61.92628619540514,4000,4000,4,T4,user_0035
diurnal_pattern_00000251,262.8689807819248,82.11495777701039,1000,8000,8,H100,user_0041
diurnal_pattern_00000252,262.9497479988158,176.09770023011674,7000,0,0,,user_0154
diurnal_pattern_00000253,262.9972228227779,20.124295016190327,3000,2000,2,T4,user_0037
diurnal_pattern_00000254,264.90034749426314,251.47953016429355,4000,4000,4,T4,user_0154
diurnal_pattern_00000255,265.2597253051257,718.538426782966,3000,4000,4,T4,user_0099
diurnal_pattern_00000256,265.9643975047308,275.4729285244472,5000,8000,8,H100,user_0198
diurnal_pattern_00000257,267.88203225536245,19.41191179528631,2000,0,0,,user_0006
diurnal_pattern_00000258,268.0173277577496,152.47057633157016,4000,0,0,,user_0189
diurnal_pattern_00000259,268.9108276550561,521.4863907789442,2000,1000,1,A100,user_0045
diurnal_pattern_00000260,269.1302274826267,13.040781629319236,2000,0,0,,user_0007
diurnal_pattern_00000261,270.22439135628866,39.78457394491152,5000,0,0,,user_0144
diurnal_pattern_00000262,270.5564779976812,631.3946987481847,4000,2000,2,A100,user_0106
diurnal_pattern_00000263,270.7896698606484,266.6805666713303,8000,2000,2,A100,user_0167
diurnal_pattern_00000264,271.8032407842629,326.2264838377505,5000,8000,8,V100,user_0021
diurnal_pattern_00000265,272.0231082267289,2555.7629982465155,10000,1000,1,V100,user_0016
diurnal_pattern_00000266,272.8931979313503,353.5364162384716,5000,8000,8,A100,user_0113
diurnal_pattern_00000267,273.45748535592986,462.69727440402977,3000,8000,8,V100,user_0176
diurnal_pattern_00000268,275.0362122943629,8581.317036278302,3000,1000,1,V100,user_0081
diurnal_pattern_00000269,275.8934575272964,134.20528309340764,1000,0,0,,user_0159
diurnal_pattern_00000270,276.6768062592492,58.74580068732006,2000,1000,1,H100,user_0181
diurnal_pattern_00000271,279.06886170934064,333.6444487046878,2000,0,0,,user_0173
diurnal_pattern_00000272,279.34608222987765,338.99379450396304,6000,0,0,,user_0101
diurnal_pattern_00000273,280.9740896968551,86.16454887405946,8000,0,0,,user_0139
diurnal_pattern_00000274,282.428157778114,42.224686650698665,4000,0,0,,user_0105
diurnal_pattern_00000275,283.8678734832596,4850.7253755119855,5000,2000,2,A100,user_0134
diurnal_pattern_00000276,285.64770844443984,289.066146198465,3000,4000,4,V100,user_0113
diurnal_pattern_00000277,285.7327513550225,64.44270920851982,9000,0,0,,user_0105
diurnal_pattern_00000278,287.0987407660165,667.7646046957776,5000,1000,1,H100,user_0087
diurnal_pattern_00000279,287.3127376852674,155.6747492947693,4000,1000,1,V100,user_0130
diurnal_pattern_00000280,287.4889626395931,126.97423662797333,4000,4000,4,T4,user_0150
diurnal_pattern_00000281,288.09682842672026,403.9016469925708,4000,0,0,,user_0183
diurnal_pattern_00000282,289.8135395913512,29.348672789722883,4000,1000,1,H100,user_0122
diurnal_pattern_00000283,290.09656145591225,299.8499774655489,5000,1000,1,A100,user_0020
diurnal_pattern_00000284,291.001666375843,2757.7429803046025,4000,0,0,,user_0117
diurnal_pattern_00000285,291.2071503349927,352.34526562789483,5000,8000,8,T4,user_0063
diurnal_pattern_00000286,291.8867003902132,106.61940930090212,6000,1000,1,A100,user_0005
diurnal_pattern_00000287,293.4754660852388,88.58818381689082,2000,0,0,,user_0014
diurnal_pattern_00000288,294.2651526995085,101.58980057217369,4000,1000,1,V100,user_0118
diurnal_pattern_00000289,294.86146876795243,126.77981944150528,5000,0,0,,user_0188
diurnal_pattern_00000290,295.3846519226477,106.37895038739477,3000,1000,1,H100,user_0101
diurnal_pattern_00000291,296.5620783627106,668.1266039780993,4000,8000,8,V100,user_0089
diurnal_pattern_00000292,298.6239777517374,15.904989615272424,2000,2000,2,H100,user_0017
diurnal_pattern_00000293,299.3990977399291,618.4721292081538,3000,4000,4,V100,user_0135
diurnal_pattern_00000294,302.68766077596445,106.09612513310798,5000,0,0,,user_0011
diurnal_pattern_00000295,303.0893871500363,310.3909687523765,6000,0,0,,user_0168
diurnal_pattern_00000296,304.09259841818806,36.97255220213906,2000,1000,1,H100,user_0163
diurnal_pattern_00000297,304.6970994892403,1200.9714872330123,6000,0,0,,user_0198
diurnal_pattern_00000298,306.88137648056244,1067.2411125903054,9000,2000,2,H100,user_0056
diurnal_pattern_00000299,308.08611451237124,710.5360738219064,6000,0,0,,user_0032
