scenario,policy,scale,seed,n_submitted,n_admitted,rejection_rate,mean_wait_time,p95_wait_time,makespan,final_fragmentation_score,final_gpu_utilization
cold_start_storm,best_fit,1.0,1,300,300,0.0,0.1719578498360291,0.0,24935.4911250273,0.0,0.0
cold_start_storm,best_fit,1.0,2,300,300,0.0,0.1719578498360291,0.0,24935.4911250273,0.0,0.0
cold_start_storm,best_fit,1.0,3,300,300,0.0,0.1719578498360291,0.0,24935.4911250273,0.0,0.0
cold_start_storm,worst_fit,1.0,1,300,300,0.0,0.22345510260949594,0.0,24935.4911250273,0.0,0.0
cold_start_storm,worst_fit,1.0,2,300,300,0.0,0.22345510260949594,0.0,24935.4911250273,0.0,0.0
cold_start_storm,worst_fit,1.0,3,300,300,0.0,0.22345510260949594,0.0,24935.4911250273,0.0,0.0
cold_start_storm,round_robin,1.0,1,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,round_robin,1.0,2,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,round_robin,1.0,3,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,gpu_packing,1.0,1,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,gpu_packing,1.0,2,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,gpu_packing,1.0,3,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,least_requested,1.0,1,300,300,0.0,0.22976987248924463,0.0,24935.4911250273,0.0,0.0
cold_start_storm,least_requested,1.0,2,300,300,0.0,0.22976987248924463,0.0,24935.4911250273,0.0,0.0
cold_start_storm,least_requested,1.0,3,300,300,0.0,0.22976987248924463,0.0,24935.4911250273,0.0,0.0
cold_start_storm,fgd,1.0,1,300,300,0.0,0.23790554002750772,0.0,24935.4911250273,0.0,0.0
cold_start_storm,fgd,1.0,2,300,300,0.0,0.23790554002750772,0.0,24935.4911250273,0.0,0.0
cold_start_storm,fgd,1.0,3,300,300,0.0,0.23790554002750772,0.0,24935.4911250273,0.0,0.0
cold_start_storm,w_fgd,1.0,1,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,w_fgd,1.0,2,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,w_fgd,1.0,3,300,300,0.0,0.17958278996978455,0.0,24935.4911250273,0.0,0.0
cold_start_storm,w_fgd_balanced,1.0,1,300,300,0.0,0.22976987248924463,0.0,24935.4911250273,0.0,0.0
cold_start_storm,w_fgd_balanced,1.0,2,300,300,0.0,0.22976987248924463,0.0,24935.4911250273,0.0,0.0
cold_start_storm,w_fgd_balanced,1.0,3,300,300,0.0,0.22976987248924463,0.0,24935.4911250273,0.0,0.0
diurnal_pattern,random,1.0,1,300,300,0.0,88.34708035370379,660.6765645646653,9880.80201530633,0.0,0.0
diurnal_pattern,random,1.0,2,300,300,0.0,85.14300451701914,615.5471607462637,9880.80201530633,0.0,0.0
diurnal_pattern,random,1.0,3,300,300,0.0,89.85137950400879,691.8256912385182,9880.80201530633,0.0,0.0
diurnal_pattern,first_fit,1.0,1,300,300,0.0,88.81807083175198,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,first_fit,1.0,2,300,300,0.0,88.81807083175198,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,first_fit,1.0,3,300,300,0.0,88.81807083175198,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,best_fit,1.0,1,300,300,0.0,87.22577946445067,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,best_fit,1.0,2,300,300,0.0,87.22577946445067,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,best_fit,1.0,3,300,300,0.0,87.22577946445067,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,worst_fit,1.0,1,300,300,0.0,83.20222763823139,620.3398427805512,9880.80201530633,0.0,0.0
diurnal_pattern,worst_fit,1.0,2,300,300,0.0,83.20222763823139,620.3398427805512,9880.80201530633,0.0,0.0
diurnal_pattern,worst_fit,1.0,3,300,300,0.0,83.20222763823139,620.3398427805512,9880.80201530633,0.0,0.0
diurnal_pattern,round_robin,1.0,1,300,300,0.0,76.87973363299051,617.5020082793428,9880.80201530633,0.0,0.0
diurnal_pattern,round_robin,1.0,2,300,300,0.0,76.87973363299051,617.5020082793428,9880.80201530633,0.0,0.0
diurnal_pattern,round_robin,1.0,3,300,300,0.0,76.87973363299051,617.5020082793428,9880.80201530633,0.0,0.0
diurnal_pattern,gpu_packing,1.0,1,300,300,0.0,88.59700544379744,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,gpu_packing,1.0,2,300,300,0.0,88.59700544379744,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,gpu_packing,1.0,3,300,300,0.0,88.59700544379744,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,least_requested,1.0,1,300,300,0.0,100.56865539363193,716.2244829634104,9880.80201530633,0.0,0.0
diurnal_pattern,least_requested,1.0,2,300,300,0.0,100.56865539363193,716.2244829634104,9880.80201530633,0.0,0.0
diurnal_pattern,least_requested,1.0,3,300,300,0.0,100.56865539363193,716.2244829634104,9880.80201530633,0.0,0.0
diurnal_pattern,fgd,1.0,1,300,300,0.0,100.7938560957116,691.8256912385182,9880.80201530633,0.0,0.0
diurnal_pattern,fgd,1.0,2,300,300,0.0,100.7938560957116,691.8256912385182,9880.80201530633,0.0,0.0
diurnal_pattern,fgd,1.0,3,300,300,0.0,100.7938560957116,691.8256912385182,9880.80201530633,0.0,0.0
diurnal_pattern,w_fgd,1.0,1,300,300,0.0,91.20265064450267,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,w_fgd,1.0,2,300,300,0.0,91.20265064450267,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,w_fgd,1.0,3,300,300,0.0,91.20265064450267,565.1349611466337,9880.80201530633,0.0,0.0
diurnal_pattern,w_fgd_balanced,1.0,1,300,300,0.0,95.98427828492383,620.3398427805512,9880.80201530633,0.0,0.0
diurnal_pattern,w_fgd_balanced,1.0,2,300,300,0.0,95.98427828492383,620.3398427805512,9880.80201530633,0.0,0.0
diurnal_pattern,w_fgd_balanced,1.0,3,300,300,0.0,95.98427828492383,620.3398427805512,9880.80201530633,0.0,0.0
flash_crowd,random,1.0,1,300,300,0.0,56.196151318883494,394.8463572961277,7728.261589841614,0.0,0.0
flash_crowd,random,1.0,2,300,300,0.0,54.61038118201699,249.48155286724756,7728.261589841614,0.0,0.0
flash_crowd,random,1.0,3,300,300,0.0,50.48138568352466,192.99735218731456,7728.261589841614,0.0,0.0
flash_crowd,first_fit,1.0,1,300,300,0.0,45.68560918444952,173.6034406289138,7728.261589841614,0.0,0.0
flash_crowd,first_fit,1.0,2,300,300,0.0,45.68560918444952,173.6034406289138,7728.261589841614,0.0,0.0
flash_crowd,first_fit,1.0,3,300,300,0.0,45.68560918444952,173.6034406289138,7728.261589841614,0.0,0.0
flash_crowd,best_fit,1.0,1,300,300,0.0,45.797781423850154,173.6034406289138,7728.261589841614,0.0,0.0
flash_crowd,best_fit,1.0,2,300,300,0.0,45.797781423850154,173.6034406289138,7728.261589841614,0.0,0.0
flash_crowd,best_fit,1.0,3,300,300,0.0,45.797781423850154,173.6034406289138,7728.261589841614,0.0,0.0
flash_crowd,worst_fit,1.0,1,300,300,0.0,57.32797158567958,337.29238023926325,7728.261589841614,0.0,0.0
flash_crowd,worst_fit,1.0,2,300,300,0.0,57.32797158567958,337.29238023926325,7728.261589841614,0.0,0.0
flash_crowd,worst_fit,1.0,3,300,300,0.0,57.32797158567958,337.29238023926325,7728.261589841614,0.0,0.0
flash_crowd,round_robin,1.0,1,300,300,0.0,51.89700990237409,249.48155286724756,7728.261589841614,0.0,0.0
flash_crowd,round_robin,1.0,2,300,300,0.0,51.89700990237409,249.48155286724756,7728.261589841614,0.0,0.0
flash_crowd,round_robin,1.0,3,300,300,0.0,51.89700990237409,249.48155286724756,7728.261589841614,0.0,0.0
flash_crowd,gpu_packing,1.0,1,300,300,0.0,45.90598185031368,169.66553607214394,7728.261589841614,0.0,0.0
flash_crowd,gpu_packing,1.0,2,300,300,0.0,45.90598185031368,169.66553607214394,7728.261589841614,0.0,0.0
flash_crowd,gpu_packing,1.0,3,300,300,0.0,45.90598185031368,169.66553607214394,7728.261589841614,0.0,0.0
flash_crowd,least_requested,1.0,1,300,300,0.0,54.20512896425472,283.6954285214889,7728.261589841614,0.0,0.0
flash_crowd,least_requested,1.0,2,300,300,0.0,54.20512896425472,283.6954285214889,7728.261589841614,0.0,0.0
flash_crowd,least_requested,1.0,3,300,300,0.0,54.20512896425472,283.6954285214889,7728.261589841614,0.0,0.0
flash_crowd,fgd,1.0,1,300,300,0.0,50.77387378003982,318.4188446721333,7728.261589841614,0.0,0.0
flash_crowd,fgd,1.0,2,300,300,0.0,50.77387378003982,318.4188446721333,7728.261589841614,0.0,0.0
flash_crowd,fgd,1.0,3,300,300,0.0,50.77387378003982,318.4188446721333,7728.261589841614,0.0,0.0
flash_crowd,w_fgd,1.0,1,300,300,0.0,45.959796175007774,169.66553607214394,7728.261589841614,0.0,0.0
flash_crowd,w_fgd,1.0,2,300,300,0.0,45.959796175007774,169.66553607214394,7728.261589841614,0.0,0.0
flash_crowd,w_fgd,1.0,3,300,300,0.0,45.959796175007774,169.66553607214394,7728.261589841614,0.0,0.0
flash_crowd,w_fgd_balanced,1.0,1,300,300,0.0,50.84602652056188,337.29238023926325,7728.261589841614,0.0,0.0
flash_crowd,w_fgd_balanced,1.0,2,300,300,0.0,50.84602652056188,337.29238023926325,7728.261589841614,0.0,0.0
flash_crowd,w_fgd_balanced,1.0,3,300,300,0.0,50.84602652056188,337.29238023926325,7728.261589841614,0.0,0.0
gpu_fragmentation_sharing,random,1.0,1,300,300,0.0,5.248598851065065,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,random,1.0,2,300,300,0.0,5.636949491950184,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,random,1.0,3,300,300,0.0,6.065328286875095,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,first_fit,1.0,1,300,300,0.0,5.784755242904406,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,first_fit,1.0,2,300,300,0.0,5.784755242904406,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,first_fit,1.0,3,300,300,0.0,5.784755242904406,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,best_fit,1.0,1,300,300,0.0,6.39064004822814,28.66707913337413,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,best_fit,1.0,2,300,300,0.0,6.39064004822814,28.66707913337413,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,best_fit,1.0,3,300,300,0.0,6.39064004822814,28.66707913337413,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,worst_fit,1.0,1,300,300,0.0,5.3298863411729345,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,worst_fit,1.0,2,300,300,0.0,5.3298863411729345,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,worst_fit,1.0,3,300,300,0.0,5.3298863411729345,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,round_robin,1.0,1,300,300,0.0,5.738802974010723,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,round_robin,1.0,2,300,300,0.0,5.738802974010723,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,round_robin,1.0,3,300,300,0.0,5.738802974010723,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,gpu_packing,1.0,1,300,300,0.0,6.537533600045441,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,gpu_packing,1.0,2,300,300,0.0,6.537533600045441,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,gpu_packing,1.0,3,300,300,0.0,6.537533600045441,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,least_requested,1.0,1,300,300,0.0,5.59300868531705,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,least_requested,1.0,2,300,300,0.0,5.59300868531705,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,least_requested,1.0,3,300,300,0.0,5.59300868531705,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,fgd,1.0,1,300,300,0.0,5.59300868531705,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,fgd,1.0,2,300,300,0.0,5.59300868531705,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,fgd,1.0,3,300,300,0.0,5.59300868531705,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,w_fgd,1.0,1,300,300,0.0,5.753045016466553,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,w_fgd,1.0,2,300,300,0.0,5.753045016466553,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,w_fgd,1.0,3,300,300,0.0,5.753045016466553,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,w_fgd_balanced,1.0,1,300,300,0.0,6.468399442706044,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,w_fgd_balanced,1.0,2,300,300,0.0,6.468399442706044,25.55247128328415,7427.944441110122,0.0,0.0
gpu_fragmentation_sharing,w_fgd_balanced,1.0,3,300,300,0.0,6.468399442706044,25.55247128328415,7427.944441110122,0.0,0.0
heavy_tail_demand,random,1.0,1,300,300,0.0,36.916441896167214,332.06185766343555,7488.9376717814275,0.0,0.0
heavy_tail_demand,random,1.0,2,300,300,0.0,37.889649328556565,330.26953631776223,7488.9376717814275,0.0,0.0
heavy_tail_demand,random,1.0,3,300,300,0.0,36.887648279511005,330.26953631776223,7488.9376717814275,0.0,0.0
heavy_tail_demand,first_fit,1.0,1,300,300,0.0,38.7817066722343,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,first_fit,1.0,2,300,300,0.0,38.7817066722343,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,first_fit,1.0,3,300,300,0.0,38.7817066722343,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,best_fit,1.0,1,300,300,0.0,40.57835444399052,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,best_fit,1.0,2,300,300,0.0,40.57835444399052,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,best_fit,1.0,3,300,300,0.0,40.57835444399052,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,worst_fit,1.0,1,300,300,0.0,36.84978294788213,303.6495725209842,7488.9376717814275,0.0,0.0
heavy_tail_demand,worst_fit,1.0,2,300,300,0.0,36.84978294788213,303.6495725209842,7488.9376717814275,0.0,0.0
heavy_tail_demand,worst_fit,1.0,3,300,300,0.0,36.84978294788213,303.6495725209842,7488.9376717814275,0.0,0.0
heavy_tail_demand,round_robin,1.0,1,300,300,0.0,36.51593619196034,332.06185766343555,7488.9376717814275,0.0,0.0
heavy_tail_demand,round_robin,1.0,2,300,300,0.0,36.51593619196034,332.06185766343555,7488.9376717814275,0.0,0.0
heavy_tail_demand,round_robin,1.0,3,300,300,0.0,36.51593619196034,332.06185766343555,7488.9376717814275,0.0,0.0
heavy_tail_demand,gpu_packing,1.0,1,300,300,0.0,40.55494304210613,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,gpu_packing,1.0,2,300,300,0.0,40.55494304210613,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,gpu_packing,1.0,3,300,300,0.0,40.55494304210613,325.4689559867381,7488.9376717814275,0.0,0.0
heavy_tail_demand,least_requested,1.0,1,300,300,0.0,44.351184011335874,356.159506203125,7488.9376717814275,0.0,0.0
heavy_tail_demand,least_requested,1.0,2,300,300,0.0,44.351184011335874,356.159506203125,7488.9376717814275,0.0,0.0
