pod_id,submit_time,duration,milli_cpu,milli_gpu,gpu_number,gpu_type,user
cold_start_storm_00000057,7454.538196122372,2.623378063293043,8000,2000,2,A100,user_0178
cold_start_storm_00000058,7455.22612054913,3.2595573592688862,2000,0,0,,user_0025
cold_start_storm_00000059,7455.980025114452,29.19237480236586,5000,1000,1,H100,user_0002
cold_start_storm_00000060,7458.634966512332,14.693080863627966,3000,0,0,,user_0109
cold_start_storm_00000061,7459.688296629721,13.926877951792132,4000,1000,1,V100,user_0035
cold_start_storm_00000062,7460.510729549968,0.1434976900443239,5000,2000,2,A100,user_0118
cold_start_storm_00000063,7461.032475290956,9.148249668948132,5000,1000,1,A100,user_0180
cold_start_storm_00000064,7461.328737390437,10.061681649786824,6000,0,0,,user_0067
cold_start_storm_00000065,7461.350964168573,4.067269082422029,2000,1000,1,V100,user_0109
cold_start_storm_00000066,7461.8292655619825,0.6909342140921894,2000,1000,1,H100,user_0136
cold_start_storm_00000067,7462.139957105729,15.885606313192858,5000,1000,1,H100,user_0030
cold_start_storm_00000068,7462.893937793284,15.396711355311952,2000,1000,1,H100,user_0179
cold_start_storm_00000069,7463.907938583862,5.429671799353158,3000,1000,1,V100,user_0040
cold_start_storm_00000070,8460.576793793234,11.14981036922228,3000,0,0,,user_0161
cold_start_storm_00000071,8461.85350349313,24.619846300042504,4000,0,0,,user_0131
cold_start_storm_00000072,8462.264039291435,19.738277514908823,1000,4000,4,A100,user_0028
cold_start_storm_00000073,8463.329510734357,7.067869670727508,2000,1000,1,H100,user_0144
cold_start_storm_00000074,8463.706018107026,69.5504376855439,3000,1000,1,V100,user_0039
cold_start_storm_00000075,8464.36301513085,4.42837368223679,6000,0,0,,user_0119
cold_start_storm_00000076,8464.50740662819,9.713709736443128,4000,1000,1,H100,user_0191
cold_start_storm_00000077,8464.57461525361,29.30718372051616,15000,1000,1,V100,user_0190
cold_start_storm_00000078,8464.64585566998,21.443821356611863,6000,0,0,,user_0174
cold_start_storm_00000079,8464.704696829018,10.38832076650266,4000,1000,1,A100,user_0098
cold_start_storm_00000080,8464.732033388475,13.900963600473988,10000,1000,1,T4,user_0111
cold_start_storm_00000081,8465.590329984223,25.04235299335875,7000,0,0,,user_0060
cold_start_storm_00000082,8465.814637483605,9.304641805854333,3000,0,0,,user_0184
cold_start_storm_00000083,8466.007703114938,1.856246551973702,5000,0,0,,user_0095
cold_start_storm_00000084,8466.475182782233,3.7520544511989904,8000,4000,4,H100,user_0154
cold_start_storm_00000085,8466.568816509967,11.97053504237965,8000,1000,1,H100,user_0071
cold_start_storm_00000086,8467.527962730894,0.7964914915864335,3000,2000,2,A100,user_0148
cold_start_storm_00000087,8468.173940750614,16.1158580958567,6000,2000,2,A100,user_0044
cold_start_storm_00000088,8468.338561848614,1.2781803612724134,3000,0,0,,user_0146
cold_start_storm_00000089,8468.4388577558,6.27151493825833,7000,2000,2,V100,user_0009
cold_start_storm_00000090,8468.704367560435,15.51356172845565,8000,2000,2,T4,user_0020
cold_start_storm_00000091,8468.856782995339,2.896992954328209,3000,0,0,,user_0070
cold_start_storm_00000092,8468.894652344785,10.937808008748531,7000,0,0,,user_0096
cold_start_storm_00000093,8469.14643224401,83.78708429759236,2000,0,0,,user_0142
cold_start_storm_00000094,8470.27237152636,1.0327358652716023,2000,0,0,,user_0071
cold_start_storm_00000095,8470.776796495042,13.908311327400751,11000,0,0,,user_0003
cold_start_storm_00000096,8472.318002107848,16.184167977277806,6000,1000,1,V100,user_0065
cold_start_storm_00000097,8473.341218270414,16.518038995448972,8000,2000,2,H100,user_0087
cold_start_storm_00000098,8473.900164319835,44.827394908410085,4000,0,0,,user_0108
cold_start_storm_00000099,8474.825464517384,18.960154794962616,5000,0,0,,user_0128
cold_start_storm_00000100,8475.188929859169,49.8227297916596,7000,0,0,,user_0049
cold_start_storm_00000101,8475.722854487169,10.517700657470934,5000,0,0,,user_0122
cold_start_storm_00000102,8475.912963930246,10.940887237651674,6000,0,0,,user_0126
cold_start_storm_00000103,8476.022490996118,54.91384424542478,2000,8000,8,A100,user_0155
cold_start_storm_00000104,8477.09494968808,14.175594460344469,4000,1000,1,A100,user_0104
cold_start_storm_00000105,8477.165101169065,5.074385512225134,5000,0,0,,user_0162
cold_start_storm_00000106,8477.259050666571,22.20196565672712,9000,1000,1,T4,user_0044
cold_start_storm_00000107,8477.414171535358,15.327063315651072,7000,1000,1,T4,user_0142
cold_start_storm_00000108,8477.897921225445,19.66887014663016,6000,0,0,,user_0009
cold_start_storm_00000109,8478.104840763455,14.133083051867612,4000,8000,8,H100,user_0020
cold_start_storm_00000110,8478.447082231112,28.32698654227553,6000,2000,2,H100,user_0172
cold_start_storm_00000111,8479.526971681575,7.408441241446344,5000,1000,1,A100,user_0095
cold_start_storm_00000112,8480.297831799593,2.9257501170170195,8000,1000,1,T4,user_0124
cold_start_storm_00000113,8480.883455294786,3.8242613349597137,7000,0,0,,user_0120
cold_start_storm_00000114,8480.968930260016,19.29572652715008,2000,0,0,,user_0138
cold_start_storm_00000115,8481.563640728362,15.106205639599194,5000,2000,2,A100,user_0049
cold_start_storm_00000116,8481.790879894163,46.68954058338251,2000,0,0,,user_0035
cold_start_storm_00000117,8481.85276169261,11.532040284745737,5000,8000,8,H100,user_0008
cold_start_storm_00000118,8482.052474551638,4.900252848665703,7000,1000,1,T4,user_0172
cold_start_storm_00000119,8482.087753269732,54.91865902960934,3000,1000,1,H100,user_0044
cold_start_storm_00000120,11227.829042093374,39.39097415357463,11000,2000,2,H100,user_0115
cold_start_storm_00000121,11227.976192148026,26.24419305416582,2000,1000,1,V100,user_0090
cold_start_storm_00000122,11227.99911285654,35.22077939080689,2000,1000,1,T4,user_0032
cold_start_storm_00000123,11229.363768080037,8.079921747149795,1000,1000,1,V100,user_0082
cold_start_storm_00000124,11229.7676676598,4.593576087366717,4000,0,0,,user_0016
cold_start_storm_00000125,11230.511704054696,6.234861155591546,15000,0,0,,user_0035
cold_start_storm_00000126,11230.688101497752,34.11293056064556,3000,1000,1,V100,user_0027
cold_start_storm_00000127,11231.526301929402,23.14776910871825,3000,2000,2,H100,user_0164
cold_start_storm_00000128,16158.056325613728,0.9636746948045664,5000,1000,1,V100,user_0113
cold_start_storm_00000129,16158.393123702785,17.82991995302672,5000,1000,1,H100,user_0185
cold_start_storm_00000130,16159.09200291442,5.309495186183234,2000,0,0,,user_0087
cold_start_storm_00000131,16159.21385239025,46.61289164613261,7000,1000,1,H100,user_0040
cold_start_storm_00000132,16159.705763063446,24.01995575486146,3000,2000,2,H100,user_0121
cold_start_storm_00000133,16159.84888455777,17.227567827762613,2000,0,0,,user_0185
cold_start_storm_00000134,16160.655857026492,12.087183286921338,5000,0,0,,user_0106
cold_start_storm_00000135,16160.887394802532,3.261935588263372,5000,1000,1,V100,user_0003
cold_start_storm_00000136,16161.27694339634,19.05952336752884,5000,0,0,,user_0060
cold_start_storm_00000137,16161.540978683046,11.896376491279172,6000,1000,1,T4,user_0184
cold_start_storm_00000138,16161.917733708642,28.04418332863836,14000,1000,1,H100,user_0103
cold_start_storm_00000139,16162.153884177644,6.39946126881501,5000,0,0,,user_0190
cold_start_storm_00000140,16162.46038114568,17.158095855618498,3000,1000,1,A100,user_0101
cold_start_storm_00000141,16162.474741901411,1.6797933534511362,4000,1000,1,T4,user_0002
cold_start_storm_00000142,16163.268496391664,3.637066890043552,4000,1000,1,T4,user_0174
cold_start_storm_00000143,16164.523320585831,3.4966606511953824,8000,0,0,,user_0152
cold_start_storm_00000144,16164.813800352198,6.824927643404283,2000,0,0,,user_0143
cold_start_storm_00000145,16166.515845000546,31.48023941645114,4000,1000,1,V100,user_0194
cold_start_storm_00000146,16166.59988824861,9.81682624957424,3000,4000,4,H100,user_0039
cold_start_storm_00000147,16167.992212053075,11.69168474921863,6000,1000,1,A100,user_0181
cold_start_storm_00000148,16168.17438927024,1.3020474146403302,6000,0,0,,user_0046
cold_start_storm_00000149,18175.3676668427,9.400327385886648,2000,0,0,,user_0194
cold_start_storm_00000150,18175.431129309163,10.308922571109257,12000,0,0,,user_0038
cold_start_storm_00000151,18175.5266217892,6.446538986025288,2000,0,0,,user_0110
cold_start_storm_00000152,18176.19788611593,16.581180028261734,12000,0,0,,user_0157
cold_start_storm_00000153,18176.68907557668,10.663487675532645,3000,0,0,,user_0015
cold_start_storm_00000154,18176.833059996552,2.7766420130557807,3000,0,0,,user_0013
cold_start_storm_00000155,19507.85781725202,14.134025347162622,3000,1000,1,H100,user_0169
cold_start_storm_00000156,19508.0369774522,10.86377679184594,2000,2000,2,A100,user_0012
cold_start_storm_00000157,19508.419509879317,6.439002039762614,3000,8000,8,T4,user_0122
cold_start_storm_00000158,19508.59660248953,0.4178587968744525,3000,1000,1,H100,user_0187
cold_start_storm_00000159,19508.748761746207,8.244473270342237,13000,0,0,,user_0122
cold_start_storm_00000160,19509.81553284349,11.183869758619116,3000,0,0,,user_0096
cold_start_storm_00000161,19510.09382436237,22.11057489372468,5000,4000,4,A100,user_0083
cold_start_storm_00000162,19510.763536996605,13.32464009489049,2000,2000,2,H100,user_0127
cold_start_storm_00000163,19510.91488828549,3.254528103463442,6000,1000,1,T4,user_0114
cold_start_storm_00000164,19511.00790583249,22.76967066314432,3000,1000,1,T4,user_0100
cold_start_storm_00000165,19511.57910974309,21.883128892113564,5000,0,0,,user_0030
cold_start_storm_00000166,19512.287836476164,0.7330114983009545,3000,0,0,,user_0132
cold_start_storm_00000167,19512.763279698596,39.68403302185049,8000,1000,1,V100,user_0147
cold_start_storm_00000168,19513.356955505107,41.99835816377815,6000,2000,2,V100,user_0141
cold_start_storm_00000169,19513.86638171779,3.8285976796995262,3000,0,0,,user_0015
cold_start_storm_00000170,19514.412359693288,6.739101929440837,3000,1000,1,A100,user_0140
cold_start_storm_00000171,19515.539700994035,1.080934346144372,5000,0,0,,user_0145
cold_start_storm_00000172,19516.95143551891,20.178095114781183,11000,1000,1,H100,user_0036
cold_start_storm_00000173,19517.28261418919,11.231486383270372,2000,0,0,,user_0169
cold_start_storm_00000174,19517.32798665794,18.97823802194499,2000,2000,2,T4,user_0104
cold_start_storm_00000175,19518.02985381049,16.335877508585913,3000,0,0,,user_0094
cold_start_storm_00000176,19518.45295060353,20.79884301629556,5000,4000,4,H100,user_0144
cold_start_storm_00000177,19519.673183897085,9.449079037719905,15000,0,0,,user_0101
cold_start_storm_00000178,19520.195420590077,4.455700247956155,1000,2000,2,H100,user_0108
cold_start_storm_00000179,19520.265555402537,8.916986091319822,15000,1000,1,V100,user_0062
cold_start_storm_00000180,19520.790159093936,2.636180243395427,7000,2000,2,A100,user_0185
cold_start_storm_00000181,19521.076381448656,63.42935542217946,2000,0,0,,user_0193
cold_start_storm_00000182,19521.13394951837,8.368286349527105,11000,1000,1,A100,user_0026
cold_start_storm_00000183,19521.270874573434,4.944371792813957,5000,8000,8,A100,user_0146
cold_start_storm_00000184,19523.008894370032,6.754804624587671,2000,2000,2,A100,user_0004
cold_start_storm_00000185,19523.21035799984,7.173042229356566,6000,0,0,,user_0073
cold_start_storm_00000186,19523.339403436286,10.61115274740819,4000,1000,1,A100,user_0193
cold_start_storm_00000187,19523.561456424188,10.667065600116178,8000,0,0,,user_0034
cold_start_storm_00000188,19524.5951336116,5.362858942766582,4000,0,0,,user_0075
cold_start_storm_00000189,19525.139551699885,10.8336088448566,3000,1000,1,T4,user_0043
cold_start_storm_00000190,20118.25888459936,61.30309622017364,10000,1000,1,H100,user_0145
cold_start_storm_00000191,20118.47789635714,1.9571079025181293,5000,0,0,,user_0092
cold_start_storm_00000192,20118.553209832546,3.203281448559953,4000,2000,2,H100,user_0118
cold_start_storm_00000193,20119.58694087354,48.00898165575272,5000,1000,1,T4,user_0188
cold_start_storm_00000194,20119.64023497164,25.87589812023557,6000,0,0,,user_0104
cold_start_storm_00000195,20119.982356266744,51.00294443864198,2000,1000,1,T4,user_0146
cold_start_storm_00000196,20120.491120000428,18.69133971539886,2000,2000,2,V100,user_0019
cold_start_storm_00000197,20121.92612269736,31.31981661247938,3000,1000,1,V100,user_0043
cold_start_storm_00000198,20122.071361775557,1.3555515475451068,6000,1000,1,V100,user_0189
cold_start_storm_00000199,20122.93925172541,29.910824556633614,2000,8000,8,A100,user_0171
cold_start_storm_00000200,20123.32108641141,6.526636383469135,7000,8000,8,H100,user_0131
cold_start_storm_00000201,20124.18609643244,32.55789258259396,9000,1000,1,V100,user_0075
cold_start_storm_00000202,20124.36516146643,14.181745689919426,2000,2000,2,A100,user_0039
cold_start_storm_00000203,20124.5315459611,0.1237154191508926,3000,8000,8,A100,user_0170
cold_start_storm_00000204,20124.657932473856,5.773815344941594,2000,4000,4,H100,user_0157
cold_start_storm_00000205,20125.17988088481,3.475927370488277,4000,4000,4,V100,user_0048
cold_start_storm_00000206,20125.504694189854,20.73986137654844,6000,0,0,,user_0117
cold_start_storm_00000207,20125.93773384609,16.586926242386248,4000,0,0,,user_0123
cold_start_storm_00000208,20126.57914803353,5.492265461051005,8000,2000,2,A100,user_0095
cold_start_storm_00000209,20127.15618675203,8.108532530429269,3000,0,0,,user_0185
cold_start_storm_00000210,20127.678835895356,3.74501018258561,3000,1000,1,V100,user_0024
cold_start_storm_00000211,20128.37820971522,3.4014126520979326,5000,1000,1,A100,user_0051
cold_start_storm_00000212,20128.395428126947,1.6336340101221944,6000,0,0,,user_0019
cold_start_storm_00000213,20129.14789805389,11.221441070331728,6000,0,0,,user_0138
cold_start_storm_00000214,20129.7981036922,4.75390948633709,3000,0,0,,user_0128
cold_start_storm_00000215,21446.14284027344,9.207962626429142,5000,1000,1,T4,user_0197
cold_start_storm_00000216,21447.15568814651,12.832544989826475,5000,0,0,,user_0108
cold_start_storm_00000217,21447.31865217829,13.383943003804724,5000,1000,1,T4,user_0030
cold_start_storm_00000218,21448.03529679732,3.604525756247604,12000,0,0,,user_0090
cold_start_storm_00000219,21449.51982574165,5.423206892433129,6000,0,0,,user_0017
cold_start_storm_00000220,21449.719238077,0.2145697436430377,4000,2000,2,T4,user_0134
cold_start_storm_00000221,21451.87062415736,8.07317801231989,3000,2000,2,A100,user_0134
cold_start_storm_00000222,21451.900822148724,20.84918409076868,7000,1000,1,T4,user_0171
cold_start_storm_00000223,21451.919414636537,0.5564125597336248,6000,1000,1,T4,user_0067
cold_start_storm_00000224,21452.848068998588,27.29216731859868,4000,4000,4,T4,user_0062
cold_start_storm_00000225,21453.170763076265,34.10697372904575,5000,8000,8,A100,user_0014
cold_start_storm_00000226,21453.47378612693,12.557520826144822,5000,2000,2,V100,user_0083
cold_start_storm_00000227,21454.45337477268,27.35506773549614,5000,1000,1,V100,user_0095
cold_start_storm_00000228,21455.69087462601,9.282821612523414,10000,2000,2,A100,user_0150
cold_start_storm_00000229,21456.103013827276,4.941010081668458,3000,8000,8,A100,user_0150
cold_start_storm_00000230,21457.15629152178,0.9505796773298428,8000,8000,8,V100,user_0028
cold_start_storm_00000231,21457.6615264454,0.763450239417931,5000,1000,1,T4,user_0057
cold_start_storm_00000232,21457.9122579269,23.601711311279814,9000,2000,2,A100,user_0102
cold_start_storm_00000233,21458.03390418522,41.4774144558025,4000,1000,1,H100,user_0067
cold_start_storm_00000234,21458.722286808217,11.872050385231342,7000,0,0,,user_0005
cold_start_storm_00000235,21459.792728630066,33.47239733075493,4000,1000,1,H100,user_0169
cold_start_storm_00000236,21461.127672112496,15.383541118167866,10000,2000,2,V100,user_0146
cold_start_storm_00000237,21461.27867743619,23.38285749684528,3000,1000,1,V100,user_0104
cold_start_storm_00000238,21461.791577278014,14.174077374213647,3000,1000,1,T4,user_0063
cold_start_storm_00000239,21462.048228993383,13.539704575116064,1000,1000,1,H100,user_0168
cold_start_storm_00000240,21462.904193203274,6.395708667777379,6000,2000,2,V100,user_0007
cold_start_storm_00000241,21463.01455043524,14.119153998270848,4000,4000,4,T4,user_0089
cold_start_storm_00000242,21463.04402367767,4.508596355307959,2000,0,0,,user_0160
cold_start_storm_00000243,21463.22448072632,0.8611379472347138,2000,0,0,,user_0190
cold_start_storm_00000244,21463.259810908457,11.512152400083552,5000,0,0,,user_0050
cold_start_storm_00000245,21463.495362758014,1.4785754376293008,5000,1000,1,T4,user_0130
cold_start_storm_00000246,21463.739302762107,8.526252121337093,1000,1000,1,V100,user_0037
cold_start_storm_00000247,21463.7959973582,0.3309874597140625,2000,0,0,,user_0023
cold_start_storm_00000248,21465.339612496617,14.311951730319734,4000,0,0,,user_0070
cold_start_storm_00000249,21465.490702663166,5.676787326538084,6000,0,0,,user_0177
cold_start_storm_00000250,21466.0890865765,1.9895649198139784,13000,0,0,,user_0137
cold_start_storm_00000251,21466.189446862863,8.024383733100132,7000,1000,1,V100,user_0097
cold_start_storm_00000252,21466.443830340955,7.553007155627824,4000,1000,1,A100,user_0056
cold_start_storm_00000253,21466.4889521978,22.122970363846147,4000,1000,1,A100,user_0028
cold_start_storm_00000254,21466.54787318328,37.829319654523424,2000,2000,2,A100,user_0054
cold_start_storm_00000255,21466.553448801187,17.79546502174217,5000,0,0,,user_0030
cold_start_storm_00000256,21467.361132332044,1.9122272490541596,5000,4000,4,V100,user_0037
cold_start_storm_00000257,21467.53875970001,4.0192263529975465,4000,1000,1,H100,user_0137
cold_start_storm_00000258,21467.885075959144,86.91453694555733,3000,8000,8,T4,user_0026
cold_start_storm_00000259,24074.81445165986,7.829236404920128,6000,2000,2,A100,user_0009
cold_start_storm_00000260,24076.281025144428,7.637195420307973,7000,0,0,,user_0108
cold_start_storm_00000261,24076.554347324647,15.0175948266225,4000,0,0,,user_0057
cold_start_storm_00000262,24076.592034939345,24.358809738938675,3000,2000,2,H100,user_0090
cold_start_storm_00000263,24076.646056904992,2.101432131348661,9000,1000,1,A100,user_0027
cold_start_storm_00000264,24076.894223557472,13.528571398576634,2000,8000,8,T4,user_0041
cold_start_storm_00000265,24076.95771912841,1.8670379694107404,2000,0,0,,user_0088
cold_start_storm_00000266,24077.120882400457,27.264687057346016,3000,1000,1,T4,user_0138
cold_start_storm_00000267,24077.49254978654,1.178055969553036,6000,8000,8,V100,user_0082
cold_start_storm_00000268,24077.51329833949,11.510423261398593,5000,8000,8,H100,user_0108
cold_start_storm_00000269,24077.692745716755,31.195483762730085,7000,0,0,,user_0104
cold_start_storm_00000270,24078.47768979588,8.741467794442457,3000,0,0,,user_0053
cold_start_storm_00000271,24302.06805406101,18.64299895351408,2000,1000,1,T4,user_0055
cold_start_storm_00000272,24303.407108450265,13.304172008999316,5000,0,0,,user_0085
cold_start_storm_00000273,24303.534206391854,30.001874938761198,3000,1000,1,H100,user_0006
cold_start_storm_00000274,24303.656747444853,24.41693680996428,3000,0,0,,user_0137
cold_start_storm_00000275,24304.201800957915,18.95974709162028,8000,4000,4,A100,user_0122
cold_start_storm_00000276,24305.33148440868,38.86289275788725,8000,0,0,,user_0061
cold_start_storm_00000277,24306.925352873364,6.492371095714994,4000,2000,2,V100,user_0074
cold_start_storm_00000278,24307.616215969505,11.835003707174971,5000,1000,1,V100,user_0065
cold_start_storm_00000279,24308.480021784428,8.957482257062301,4000,0,0,,user_0130
cold_start_storm_00000280,24309.02844491327,40.113710667198816,3000,1000,1,H100,user_0151
cold_start_storm_00000281,24887.22101175501,25.509097837462235,3000,0,0,,user_0021
cold_start_storm_00000282,24887.30445190201,5.622839554863053,3000,1000,1,T4,user_0082
cold_start_storm_00000283,24887.799033252995,7.0340908371038005,5000,4000,4,T4,user_0002
cold_start_storm_00000284,24888.1826621912,47.30846283610005,2000,0,0,,user_0090
cold_start_storm_00000285,24888.36144437685,4.136321887805945,3000,0,0,,user_0049
cold_start_storm_00000286,24888.716516508983,7.64310412984362,5000,1000,1,A100,user_0067
cold_start_storm_00000287,24889.167643627567,6.846471437051341,2000,8000,8,T4,user_0091
cold_start_storm_00000288,24889.28350205581,0.4046583796406324,13000,2000,2,H100,user_0064
cold_start_storm_00000289,24889.49254346392,13.387561920877127,3000,8000,8,V100,user_0078
cold_start_storm_00000290,24889.70390754608,8.076683186454316,3000,1000,1,V100,user_0152
cold_start_storm_00000291,24889.76011987416,1.979333047448608,4000,0,0,,user_0162
cold_start_storm_00000292,24889.904942656496,0.2629512755418092,4000,2000,2,H100,user_0001
cold_start_storm_00000293,24890.417973493204,8.27047290085159,6000,0,0,,user_0075
cold_start_storm_00000294,24891.015521165747,25.7710217072994,4000,1000,1,H100,user_0169
cold_start_storm_00000295,24891.3024857246,12.03507087218746,8000,8000,8,V100,user_0106
cold_start_storm_00000296,24891.602455533437,4.078340924684885,5000,2000,2,V100,user_0041
cold_start_storm_00000297,24891.801385123304,5.416409555085187,2000,0,0,,user_0118
cold_start_storm_00000298,24892.384694677738,9.967985886127405,6000,0,0,,user_0028
cold_start_storm_00000299,24892.58781598378,1.434240993159834,1000,1000,1,T4,user_0004
